account_id,balance_date,available_balance,ledger_balance,overdraft_count
ACC-00000014,2025-07-31,6730.16,6805.67,0
ACC-00000014,2025-08-31,7229.28,7269.88,0
ACC-00000014,2025-10-31,7242.65,7333.29,0
ACC-00000019,2019-10-19,2639.02,2642.93,0
ACC-00000019,2019-11-30,2753.7,2755.07,0
ACC-00000019,2019-12-31,2818.29,2824.5,0
ACC-00000019,2020-05-31,2999.06,3067.51,0
ACC-00000019,2020-06-30,2576.21,2603.19,0
ACC-00000019,2020-07-31,3172.41,3218.84,0
ACC-00000019,2020-12-31,1974.61,1983.09,0
ACC-00000019,2021-01-31,1026.14,1041.41,0
ACC-00000019,2021-05-31,1786.72,1794.41,0
ACC-00000019,2021-06-30,1566.62,1660.13,0
ACC-00000019,2021-08-31,1545.83,1614.56,0
ACC-00000019,2021-10-31,1866.02,1932.95,0
ACC-00000019,2021-11-30,2100.98,2178.33,0
ACC-00000019,2021-12-31,2535.65,2595.2,0
ACC-00000019,2022-01-31,2578.04,2585.11,0
ACC-00000019,2022-02-28,2852.45,2904.52,0
ACC-00000019,2022-03-31,2851.01,2917.02,0
ACC-00000019,2022-04-30,2440.66,2465.32,0
ACC-00000019,2022-05-31,1623.32,1623.56,0
ACC-00000019,2022-07-31,1742.81,1784.13,0
ACC-00000019,2022-09-30,1581.08,1615.25,0
ACC-00000019,2022-10-31,1729.06,1739.27,0
ACC-00000019,2022-11-30,2038.05,2105.32,0
ACC-00000019,2023-01-31,1855.07,1939.47,0
ACC-00000019,2023-03-31,3702.99,3716.71,0
ACC-00000019,2023-04-30,2645.91,2662.08,0
ACC-00000019,2023-07-31,1908.33,1944.3,0
ACC-00000019,2023-08-31,1868.06,1878.0,0
ACC-00000019,2023-09-30,1339.88,1410.95,0
ACC-00000019,2023-10-31,1183.12,1208.14,0
ACC-00000019,2024-04-30,20.74,35.66,0
ACC-00000019,2024-05-31,-567.47,-538.65,4
ACC-00000019,2024-06-30,-1000.0,-919.46,1
ACC-00000019,2024-07-31,-1000.0,-978.34,4
ACC-00000019,2024-09-30,-1000.0,-973.88,2
ACC-00000019,2024-11-30,-112.2,-69.33,3
ACC-00000019,2025-01-31,129.45,178.48,0
ACC-00000019,2025-04-30,1502.34,1518.76,0
ACC-00000019,2025-05-31,1654.78,1685.62,0
ACC-00000019,2025-06-30,2029.73,2035.51,0
ACC-00000019,2025-07-31,1622.35,1655.48,0
ACC-00000019,2025-08-31,1549.03,1560.12,0
ACC-00000019,2025-11-30,203.39,222.22,0
ACC-00000021,2020-12-23,5476.94,5484.04,0
ACC-00000021,2021-01-31,5956.53,6024.42,0
ACC-00000021,2021-03-31,7044.9,7066.04,0
ACC-00000021,2021-05-31,6493.85,6525.69,0
ACC-00000021,2021-06-30,6358.67,6388.37,0
ACC-00000021,2021-07-31,5785.44,5833.69,0
ACC-00000021,2021-08-31,6718.56,6742.83,0
ACC-00000021,2021-09-30,6148.64,6190.81,0
ACC-00000021,2021-10-31,6262.25,6322.97,0
ACC-00000021,2021-12-31,6572.91,6658.42,0
ACC-00000021,2022-03-31,6158.51,6207.82,0
ACC-00000021,2022-04-30,5571.42,5618.19,0
ACC-00000021,2022-07-31,5879.65,5951.92,0
ACC-00000021,2022-08-31,5390.36,5479.94,0
ACC-00000021,2022-12-31,4540.12,4569.38,0
ACC-00000021,2023-02-28,5213.5,5253.11,0
ACC-00000021,2023-03-31,5707.09,5744.78,0
ACC-00000021,2023-06-30,5232.01,5271.27,0
ACC-00000021,2023-08-31,5510.81,5567.31,0
ACC-00000021,2023-12-31,4146.32,4232.32,0
ACC-00000021,2024-01-31,3615.19,3630.53,0
ACC-00000021,2024-04-30,3025.69,3063.83,0
ACC-00000021,2024-07-31,3662.43,3663.99,0
ACC-00000021,2024-09-30,2181.07,2268.42,0
ACC-00000021,2024-11-30,1888.17,1891.79,0
ACC-00000021,2024-12-31,1615.74,1664.69,0
ACC-00000021,2025-03-31,2583.68,2630.79,0
ACC-00000021,2025-06-30,2428.32,2429.3,0
ACC-00000021,2025-07-31,2305.68,2353.92,0
ACC-00000021,2025-09-30,1765.44,1856.19,0
ACC-00000021,2025-10-31,2392.57,2444.16,0
ACC-00000022,2023-05-31,5696.26,5712.59,0
ACC-00000022,2023-06-30,5779.92,5816.16,0
ACC-00000022,2023-07-31,6225.85,6277.37,0
ACC-00000022,2023-09-30,5670.58,5671.87,0
ACC-00000022,2023-11-30,4923.05,4927.4,0
ACC-00000022,2024-02-29,4566.13,4586.32,0
ACC-00000022,2024-05-31,4459.34,4482.8,0
ACC-00000022,2024-07-31,3926.13,3942.02,0
ACC-00000022,2024-09-30,3729.28,3781.48,0
ACC-00000022,2025-02-28,3533.55,3614.92,0
ACC-00000022,2025-04-30,4365.38,4407.88,0
ACC-00000022,2025-06-30,4042.72,4083.41,0
ACC-00000022,2025-12-31,3108.15,3135.61,0
ACC-00000023,2024-05-31,5917.82,5983.55,0
ACC-00000023,2024-08-31,6010.38,6023.06,0
ACC-00000023,2024-09-30,6367.28,6410.09,0
ACC-00000023,2024-11-30,6113.77,6178.73,0
ACC-00000023,2024-12-31,6290.21,6335.62,0
ACC-00000023,2025-02-28,6949.03,7001.85,0
ACC-00000023,2025-04-30,7618.69,7651.11,0
ACC-00000023,2025-08-31,6640.48,6739.8,0
ACC-00000023,2025-10-31,6312.34,6360.91,0
ACC-00000023,2025-11-30,5813.95,5834.41,0
ACC-00000034,2024-01-05,-38837.64,-38764.88,0
ACC-00000034,2024-03-31,-38965.35,-38944.69,0
ACC-00000034,2024-04-30,-38786.86,-38767.72,0
ACC-00000034,2024-05-31,-38679.79,-38679.4,0
ACC-00000034,2024-10-31,-39771.2,-39692.09,0
ACC-00000034,2025-01-31,-39678.02,-39630.68,0
ACC-00000034,2025-04-30,-39477.87,-39477.08,0
ACC-00000034,2025-06-30,-40803.86,-40713.69,0
ACC-00000034,2025-07-31,-40626.89,-40572.34,0
ACC-00000034,2025-09-30,-40856.32,-40809.1,0
ACC-00000035,2021-06-30,-36487.77,-36441.87,0
ACC-00000035,2021-07-31,-36031.05,-36004.78,0
ACC-00000035,2021-08-31,-35397.17,-35376.53,0
ACC-00000035,2021-09-30,-34842.26,-34798.15,0
ACC-00000035,2021-10-31,-35182.93,-35171.87,0
ACC-00000035,2021-11-30,-35710.39,-35678.3,0
ACC-00000035,2021-12-31,-35429.34,-35420.8,0
ACC-00000035,2022-05-31,-35726.64,-35697.73,0
ACC-00000035,2022-07-31,-35429.16,-35414.95,0
ACC-00000035,2022-09-30,-35821.48,-35774.57,0
ACC-00000035,2022-10-31,-35391.37,-35385.47,0
ACC-00000035,2022-12-31,-36120.64,-36084.29,0
ACC-00000035,2023-02-28,-35874.48,-35804.93,0
ACC-00000035,2023-05-31,-35712.78,-35709.84,0
ACC-00000035,2023-09-30,-35340.46,-35298.62,0
ACC-00000035,2024-01-31,-36739.9,-36698.14,0
ACC-00000035,2024-03-31,-37045.98,-37037.29,0
ACC-00000035,2024-04-30,-36900.25,-36877.5,0
ACC-00000035,2024-05-31,-37247.63,-37244.71,0
ACC-00000035,2024-08-31,-37861.88,-37821.15,0
ACC-00000035,2025-01-31,-37998.46,-37985.73,0
ACC-00000035,2025-03-31,-37621.92,-37606.41,0
ACC-00000035,2025-07-31,-36937.05,-36895.01,0
ACC-00000035,2025-09-30,-36835.2,-36755.35,0
ACC-00000035,2025-12-31,-37393.72,-37343.94,0
ACC-00000039,2025-11-08,785.74,826.92,0
ACC-00000039,2025-12-31,1593.32,1652.67,0
ACC-00000040,2020-06-30,6372.21,6444.91,0
ACC-00000040,2020-07-31,7076.04,7095.8,0
ACC-00000040,2020-10-31,6692.44,6750.77,0
ACC-00000040,2020-12-31,7424.24,7496.29,0
ACC-00000040,2021-01-31,7123.89,7177.6,0
ACC-00000040,2021-02-28,6658.03,6662.23,0
ACC-00000040,2021-03-31,6144.44,6145.23,0
ACC-00000040,2021-04-30,5600.08,5607.19,0
ACC-00000040,2021-05-31,6069.58,6105.14,0
ACC-00000040,2021-06-30,5773.19,5814.5,0
ACC-00000040,2021-07-31,5235.58,5328.46,0
ACC-00000040,2021-08-31,5666.34,5695.84,0
ACC-00000040,2021-09-30,5425.75,5441.52,0
ACC-00000040,2021-11-30,5245.38,5267.92,0
ACC-00000040,2022-02-28,4323.34,4411.44,0
ACC-00000040,2022-03-31,4297.68,4303.66,0
ACC-00000040,2022-04-30,4864.16,4905.7,0
ACC-00000040,2022-06-30,5326.56,5368.79,0
ACC-00000040,2022-07-31,5479.12,5520.92,0
ACC-00000040,2022-09-30,5337.29,5386.33,0
ACC-00000040,2022-10-31,5959.1,6027.21,0
ACC-00000040,2022-11-30,5430.8,5438.61,0
ACC-00000040,2022-12-31,5512.62,5550.03,0
ACC-00000040,2023-01-31,4392.81,4399.0,0
ACC-00000040,2023-02-28,4818.56,4833.87,0
ACC-00000040,2023-03-31,4143.82,4222.87,0
ACC-00000040,2023-04-30,3589.5,3632.58,0
ACC-00000040,2023-08-31,2687.89,2726.66,0
ACC-00000040,2023-09-30,2052.95,2079.3,0
ACC-00000040,2023-10-31,2385.42,2387.35,0
ACC-00000040,2023-11-30,1230.15,1265.7,0
ACC-00000040,2023-12-31,1110.8,1125.18,0
ACC-00000040,2024-04-30,1118.86,1213.83,0
ACC-00000040,2024-06-30,427.33,439.27,0
ACC-00000040,2024-09-30,929.49,1022.02,0
ACC-00000040,2024-10-31,835.07,897.82,0
ACC-00000040,2024-12-31,1215.04,1229.41,0
ACC-00000040,2025-01-31,1624.08,1651.83,0
ACC-00000040,2025-02-28,2121.26,2167.41,0
ACC-00000040,2025-03-31,2193.6,2196.08,0
ACC-00000040,2025-05-31,2266.01,2302.43,0
ACC-00000040,2025-07-31,1153.57,1181.67,0
ACC-00000040,2025-09-30,320.07,381.05,0
ACC-00000040,2025-11-30,-604.14,-593.6,3
ACC-00000042,2022-10-31,1769.25,1855.37,0
ACC-00000042,2022-12-31,2921.86,3015.41,0
ACC-00000042,2023-01-31,2576.64,2586.64,0
ACC-00000042,2023-02-28,2722.87,2732.12,0
ACC-00000042,2023-04-30,3078.09,3147.26,0
ACC-00000042,2023-07-31,2988.95,3081.5,0
ACC-00000042,2023-08-31,3404.21,3434.03,0
ACC-00000042,2023-09-30,3842.79,3879.6,0
ACC-00000042,2023-10-31,4548.55,4574.98,0
ACC-00000042,2023-11-30,4219.7,4227.42,0
ACC-00000042,2023-12-31,3468.06,3505.77,0
ACC-00000042,2024-01-31,4006.26,4022.71,0
ACC-00000042,2024-02-29,4949.81,4977.89,0
ACC-00000042,2024-03-31,4327.03,4335.07,0
ACC-00000042,2024-06-30,3726.29,3769.14,0
ACC-00000042,2024-08-31,3914.99,3995.82,0
ACC-00000042,2024-09-30,3917.69,3939.81,0
ACC-00000042,2024-11-30,3350.96,3408.77,0
ACC-00000042,2025-01-31,3243.82,3324.24,0
ACC-00000042,2025-02-28,3023.74,3116.14,0
ACC-00000042,2025-05-31,3545.33,3597.46,0
ACC-00000042,2025-10-31,4126.33,4207.82,0
ACC-00000042,2025-12-31,3737.17,3808.28,0
ACC-00000044,2021-08-31,-35008.79,-34921.79,0
ACC-00000044,2021-09-30,-34702.88,-34688.15,0
ACC-00000044,2022-02-28,-35430.77,-35421.96,0
ACC-00000044,2022-05-31,-34820.9,-34806.17,0
ACC-00000044,2022-06-30,-34525.64,-34479.56,0
ACC-00000044,2022-07-31,-34286.74,-34244.76,0
ACC-00000044,2022-08-31,-35036.55,-35018.51,0
ACC-00000044,2022-09-30,-34106.49,-34054.57,0
ACC-00000044,2022-11-30,-33231.69,-33219.09,0
ACC-00000044,2022-12-31,-32850.87,-32784.16,0
ACC-00000044,2023-01-31,-32207.18,-32124.11,0
ACC-00000044,2023-03-31,-33209.43,-33119.86,0
ACC-00000044,2023-04-30,-33268.57,-33232.6,0
ACC-00000044,2023-05-31,-32641.28,-32584.44,0
ACC-00000044,2023-06-30,-33107.1,-33104.19,0
ACC-00000044,2023-07-31,-33123.65,-33080.79,0
ACC-00000044,2023-08-31,-33681.6,-33620.85,0
ACC-00000044,2023-09-30,-33055.01,-33040.55,0
ACC-00000044,2023-10-31,-33135.81,-33118.62,0
ACC-00000044,2023-11-30,-33376.56,-33358.71,0
ACC-00000044,2023-12-31,-33249.93,-33155.92,0
ACC-00000044,2024-01-31,-33277.76,-33207.25,0
ACC-00000044,2024-03-31,-33305.04,-33263.49,0
ACC-00000044,2024-04-30,-33147.6,-33141.6,0
ACC-00000044,2024-07-31,-33043.7,-33024.77,0
ACC-00000044,2024-08-31,-33606.34,-33586.69,0
ACC-00000044,2024-10-31,-31511.76,-31499.71,0
ACC-00000044,2024-11-30,-32156.19,-32154.17,0
ACC-00000044,2025-01-31,-32488.48,-32487.89,0
ACC-00000044,2025-02-28,-32322.27,-32303.68,0
ACC-00000044,2025-03-31,-32026.18,-32005.48,0
ACC-00000044,2025-07-31,-31761.19,-31720.43,0
ACC-00000044,2025-09-30,-31729.91,-31655.08,0
ACC-00000044,2025-11-30,-31606.48,-31604.46,0
ACC-00000049,2019-11-14,7416.8,7425.94,0
ACC-00000049,2020-01-31,8087.57,8134.86,0
ACC-00000049,2020-02-29,7602.91,7627.15,0
ACC-00000049,2020-05-31,7681.86,7775.09,0
ACC-00000049,2020-06-30,8143.78,8242.95,0
ACC-00000049,2020-07-31,7768.76,7814.51,0
ACC-00000049,2020-09-30,6663.57,6670.9,0
ACC-00000049,2020-11-30,6566.18,6612.9,0
ACC-00000049,2020-12-31,6341.94,6349.72,0
ACC-00000049,2021-03-31,6330.36,6414.61,0
ACC-00000049,2021-06-30,4709.88,4770.93,0
ACC-00000049,2021-07-31,4468.52,4485.97,0
ACC-00000049,2021-08-31,4656.59,4664.24,0
ACC-00000049,2021-10-31,5022.18,5060.75,0
ACC-00000049,2021-12-31,5125.2,5222.99,0
ACC-00000049,2022-03-31,5297.74,5346.19,0
ACC-00000049,2022-04-30,5279.64,5284.72,0
ACC-00000049,2022-07-31,4555.67,4582.57,0
ACC-00000049,2022-09-30,4849.96,4893.31,0
ACC-00000049,2023-02-28,6098.69,6099.82,0
ACC-00000049,2023-03-31,6098.32,6174.38,0
ACC-00000049,2023-05-31,7244.38,7269.86,0
ACC-00000049,2023-06-30,7070.79,7155.01,0
ACC-00000049,2023-07-31,6984.45,7045.79,0
ACC-00000049,2023-08-31,7621.53,7654.82,0
ACC-00000049,2023-10-31,8209.23,8239.21,0
ACC-00000049,2024-01-31,7837.27,7851.43,0
ACC-00000049,2024-04-30,6671.6,6697.46,0
ACC-00000049,2024-05-31,7124.48,7140.94,0
ACC-00000049,2024-06-30,6775.01,6787.85,0
ACC-00000049,2024-07-31,6302.32,6339.75,0
ACC-00000049,2024-08-31,5491.79,5519.08,0
ACC-00000049,2024-09-30,5883.0,5926.17,0
ACC-00000049,2024-12-31,5969.74,5971.0,0
ACC-00000049,2025-01-31,5332.86,5341.55,0
ACC-00000049,2025-04-30,6895.78,6924.96,0
ACC-00000049,2025-05-31,7192.81,7231.11,0
ACC-00000049,2025-06-30,7104.95,7176.27,0
ACC-00000049,2025-10-31,5736.59,5740.08,0
ACC-00000049,2025-12-31,5480.93,5578.27,0
ACC-00000050,2019-12-31,938.85,1034.69,0
ACC-00000050,2020-01-31,826.72,829.35,0
ACC-00000050,2020-02-29,868.75,877.17,0
ACC-00000050,2020-04-30,-212.34,-167.96,1
ACC-00000050,2020-06-30,604.5,628.24,0
ACC-00000050,2021-02-28,1231.27,1256.6,0
ACC-00000050,2021-04-30,3137.96,3138.35,0
ACC-00000050,2021-05-31,3134.12,3227.76,0
ACC-00000050,2021-08-31,3992.42,3997.64,0
ACC-00000050,2021-09-30,3956.24,3967.75,0
ACC-00000050,2021-12-31,4121.42,4152.59,0
ACC-00000050,2022-04-30,1652.98,1743.68,0
ACC-00000050,2022-05-31,1879.73,1913.61,0
ACC-00000050,2022-07-31,2264.44,2271.78,0
ACC-00000050,2022-08-31,3019.96,3107.48,0
ACC-00000050,2022-09-30,2801.78,2849.7,0
ACC-00000050,2022-10-31,3517.13,3521.18,0
ACC-00000050,2023-01-31,2092.28,2116.75,0
ACC-00000050,2023-02-28,2116.03,2194.01,0
ACC-00000050,2023-04-30,1738.37,1813.15,0
ACC-00000050,2023-07-31,1603.38,1648.1,0
ACC-00000050,2023-10-31,1330.04,1365.51,0
ACC-00000050,2023-11-30,1882.45,1946.79,0
ACC-00000050,2024-01-31,1475.65,1498.72,0
ACC-00000050,2024-02-29,788.99,846.15,0
ACC-00000050,2024-04-30,1466.42,1495.69,0
ACC-00000050,2024-05-31,1618.6,1658.59,0
ACC-00000050,2024-12-31,1765.48,1776.15,0
ACC-00000050,2025-01-31,1881.11,1923.5,0
ACC-00000050,2025-02-28,2387.03,2435.84,0
ACC-00000050,2025-03-31,2336.8,2436.32,0
ACC-00000050,2025-04-30,2368.56,2423.17,0
ACC-00000050,2025-07-31,2166.12,2171.02,0
ACC-00000050,2025-10-31,1926.32,2025.08,0
ACC-00000050,2025-11-30,1902.11,1942.13,0
ACC-00000050,2025-12-31,1695.36,1740.19,0
ACC-00000051,2023-01-31,-28272.31,-28271.04,0
ACC-00000051,2023-02-28,-27890.82,-27864.01,0
ACC-00000051,2023-03-31,-28828.86,-28820.8,0
ACC-00000051,2023-06-30,-29241.94,-29196.73,0
ACC-00000051,2023-07-31,-29510.57,-29488.63,0
ACC-00000051,2023-09-30,-29185.09,-29134.12,0
ACC-00000051,2024-01-31,-28624.47,-28545.86,0
ACC-00000051,2024-02-29,-28871.15,-28833.41,0
ACC-00000051,2024-06-30,-30159.38,-30068.81,0
ACC-00000051,2024-07-31,-30577.31,-30504.46,0
ACC-00000051,2024-12-31,-32990.86,-32935.67,0
ACC-00000051,2025-04-30,-32903.59,-32884.2,0
ACC-00000051,2025-05-31,-33235.5,-33211.71,0
ACC-00000051,2025-07-31,-32824.31,-32767.89,0
ACC-00000051,2025-08-31,-32653.04,-32606.47,0
ACC-00000051,2025-09-30,-33190.75,-33140.96,0
ACC-00000051,2025-11-30,-33543.95,-33482.12,0
ACC-00000053,2022-01-20,-8573.67,-8504.78,0
ACC-00000053,2022-05-31,-7515.25,-7494.38,0
ACC-00000053,2022-07-31,-6732.92,-6725.42,0
ACC-00000053,2022-08-31,-6648.98,-6598.68,0
ACC-00000053,2022-09-30,-6692.08,-6667.32,0
ACC-00000053,2022-11-30,-6301.59,-6257.54,0
ACC-00000053,2023-01-31,-6875.81,-6784.84,0
ACC-00000053,2023-05-31,-8508.12,-8490.61,0
ACC-00000053,2023-07-31,-8876.26,-8870.86,0
ACC-00000053,2023-08-31,-8967.9,-8937.85,0
ACC-00000053,2023-10-31,-8347.47,-8256.65,0
ACC-00000053,2023-11-30,-8447.4,-8358.65,0
ACC-00000053,2023-12-31,-8509.2,-8478.22,0
ACC-00000053,2024-01-31,-8131.37,-8065.01,0
ACC-00000053,2024-03-31,-7926.06,-7878.6,0
ACC-00000053,2024-04-30,-8118.64,-8057.94,0
ACC-00000053,2024-06-30,-9063.91,-9027.63,0
ACC-00000053,2024-09-30,-8622.84,-8605.89,0
ACC-00000053,2025-02-28,-8582.84,-8569.17,0
ACC-00000053,2025-03-31,-8836.76,-8834.78,0
ACC-00000053,2025-05-31,-10452.51,-10441.93,0
ACC-00000053,2025-06-30,-9887.5,-9797.13,0
ACC-00000053,2025-08-31,-10171.46,-10133.1,0
ACC-00000053,2025-10-31,-10022.13,-10012.0,0
ACC-00000053,2025-11-30,-9650.55,-9578.69,0
ACC-00000055,2024-02-19,2402.61,2415.8,0
ACC-00000055,2024-04-30,2431.12,2462.99,0
