transaction_id,account_id,transaction_date,transaction_time,amount,transaction_type,merchant_category,merchant_name,channel
TXN-0000000590,ACC-00000070,2024-04-04,07:58:44,-39.66,purchase,travel,"Berry, Green and Ward",atm
TXN-0000000591,ACC-00000070,2025-05-08,17:06:45,-61.33,purchase,entertainment,Contreras Group,atm
TXN-0000000593,ACC-00000070,2025-08-25,12:04:28,257.45,payment,,,mobile
TXN-0000000594,ACC-00000070,2025-04-21,04:47:11,-10.9,purchase,healthcare,Vaughn-Fowler,online
TXN-0000000597,ACC-00000070,2024-05-11,11:53:16,-37.01,purchase,grocery,"Zhang, Brooks and Miles",mobile
TXN-0000000598,ACC-00000070,2025-08-16,23:45:36,-20.58,purchase,restaurant,"Pham, Petersen and Gill",mobile
TXN-0000000636,ACC-00000075,2024-11-28,00:10:16,-6.64,purchase,restaurant,"Johnston, Ray and Barton",atm
TXN-0000000661,ACC-00000078,2024-11-07,09:34:28,15.8,deposit,,,online
TXN-0000000693,ACC-00000081,2022-08-18,20:13:35,-25.84,purchase,healthcare,"Jenkins, Smith and Bowen",mobile
TXN-0000000694,ACC-00000081,2024-02-07,16:22:35,1.61,payment,,,mobile
TXN-0000000696,ACC-00000081,2021-11-24,16:50:16,-3.28,purchase,healthcare,"Li, Craig and Drake",mobile
TXN-0000000700,ACC-00000081,2024-01-31,05:56:05,-71.0,purchase,utilities,Adams-Sanders,branch
TXN-0000000701,ACC-00000081,2024-10-20,21:39:45,-5.54,purchase,retail,Stevens-Sanchez,mobile
TXN-0000000702,ACC-00000081,2020-10-12,17:06:07,-41.83,fee,,,online
TXN-0000000704,ACC-00000082,2022-07-15,11:15:05,-10.74,purchase,retail,"Malone, Davis and Gray",mobile
TXN-0000000706,ACC-00000082,2023-07-08,18:17:04,-8.02,purchase,entertainment,Walsh Ltd,online
TXN-0000000708,ACC-00000082,2023-12-07,05:32:59,-104.15,purchase,retail,Knight-Hodge,phone
TXN-0000000710,ACC-00000082,2023-05-02,11:54:40,-2.69,fee,,,online
TXN-0000000713,ACC-00000083,2022-07-29,07:17:46,173.5,transfer,,,mobile
TXN-0000000714,ACC-00000083,2023-02-01,02:25:45,-21.61,purchase,utilities,Cohen LLC,atm
TXN-0000000717,ACC-00000083,2024-07-31,04:25:02,-3.88,purchase,restaurant,White LLC,online
TXN-0000000718,ACC-00000083,2022-05-02,22:37:49,-1.85,withdrawal,,,online
TXN-0000000722,ACC-00000083,2024-02-26,06:10:19,-6.78,purchase,fuel,"Nicholson, Hickman and Evans",online
TXN-0000000726,ACC-00000084,2023-08-30,18:28:54,152.98,deposit,,,online
TXN-0000000731,ACC-00000085,2025-09-06,05:04:29,-399.73,purchase,travel,Novak-Nguyen,atm
TXN-0000000734,ACC-00000085,2025-09-20,11:39:30,-474.24,withdrawal,,,mobile
TXN-0000000735,ACC-00000085,2024-09-01,06:55:33,-458.09,purchase,retail,Perez-Tran,mobile
TXN-0000000737,ACC-00000086,2023-02-23,18:27:24,-62.85,purchase,restaurant,Barton LLC,online
TXN-0000000739,ACC-00000086,2025-02-07,09:48:45,-4.81,withdrawal,,,atm
TXN-0000000745,ACC-00000087,2025-01-31,15:33:19,68.37,payment,,,online
TXN-0000000746,ACC-00000087,2021-02-14,01:17:42,-24.05,fee,,,branch
TXN-0000000747,ACC-00000087,2021-12-08,08:37:55,-13.91,purchase,entertainment,Hawkins-Hunt,online
TXN-0000000748,ACC-00000087,2023-09-24,17:50:13,114.15,payment,,,mobile
TXN-0000000751,ACC-00000087,2021-04-11,19:26:47,-11.02,fee,,,branch
TXN-0000000752,ACC-00000087,2023-10-16,08:28:47,17.85,payment,,,online
TXN-0000000786,ACC-00000091,2025-02-17,01:21:02,-29.66,purchase,fuel,"Rocha, Rodriguez and Wright",mobile
TXN-0000000788,ACC-00000091,2025-12-18,08:06:00,-49.28,fee,,,online
TXN-0000000792,ACC-00000091,2025-05-24,18:34:04,-10.7,purchase,retail,"Burgess, Grant and Watts",mobile
TXN-0000000793,ACC-00000091,2025-05-29,21:15:59,-34.38,fee,,,mobile
TXN-0000000794,ACC-00000091,2025-07-20,11:35:11,-3.34,purchase,grocery,Myers-Barton,atm
TXN-0000000837,ACC-00000095,2025-06-08,02:35:32,126.56,payment,,,atm
TXN-0000000838,ACC-00000095,2025-02-21,22:25:04,-13.73,purchase,utilities,Cunningham and Sons,branch
TXN-0000000839,ACC-00000095,2025-09-03,22:32:49,-4.89,purchase,grocery,Hill PLC,atm
TXN-0000000840,ACC-00000095,2025-12-28,09:23:21,-8.83,purchase,grocery,Norman PLC,branch
TXN-0000000841,ACC-00000095,2025-06-15,14:55:14,-7.79,purchase,fuel,Dunn-Wilson,mobile
TXN-0000000842,ACC-00000095,2025-07-17,09:34:19,-30.25,purchase,utilities,Hampton-Morrow,branch
TXN-0000000898,ACC-00000101,2025-09-24,20:55:56,183.25,transfer,,,online
TXN-0000000899,ACC-00000101,2025-03-18,18:36:59,-198.84,purchase,restaurant,Wright-Watson,mobile
TXN-0000000900,ACC-00000101,2025-06-14,03:33:32,-9.2,withdrawal,,,mobile
TXN-0000000903,ACC-00000103,2021-01-19,06:30:27,-77.02,purchase,retail,Lewis Inc,mobile
TXN-0000000904,ACC-00000103,2021-01-11,23:37:01,-8.19,withdrawal,,,atm
TXN-0000000905,ACC-00000103,2024-08-19,19:52:49,-6.46,purchase,fuel,Stone Group,mobile
TXN-0000000906,ACC-00000103,2025-07-28,09:30:32,-34.49,withdrawal,,,atm
TXN-0000000909,ACC-00000103,2021-09-01,07:17:43,116.49,deposit,,,online
TXN-0000000941,ACC-00000108,2025-12-29,15:36:39,213.15,payment,,,online
TXN-0000000959,ACC-00000112,2022-03-23,05:59:53,-6.68,withdrawal,,,mobile
TXN-0000000960,ACC-00000112,2024-03-02,04:15:42,-1081.68,purchase,travel,"Green, Watson and Brady",online
TXN-0000000962,ACC-00000112,2022-07-12,21:22:00,-312.31,purchase,travel,Nelson-Brown,mobile
TXN-0000000965,ACC-00000112,2024-01-05,22:40:10,-2.31,fee,,,online
TXN-0000000967,ACC-00000112,2025-05-25,20:10:33,-9.21,purchase,utilities,Perez PLC,atm
TXN-0000000968,ACC-00000112,2023-09-20,08:37:23,-3.1,purchase,utilities,Trevino Inc,mobile
TXN-0000000979,ACC-00000113,2025-08-18,12:58:13,269.9,payment,,,online
TXN-0000000980,ACC-00000113,2025-12-29,06:15:30,-13.64,purchase,utilities,Carter LLC,atm
TXN-0000000986,ACC-00000115,2025-10-11,06:52:31,-49.77,purchase,retail,Tapia Inc,mobile
TXN-0000000988,ACC-00000115,2022-10-06,14:38:57,61.36,deposit,,,atm
TXN-0000000989,ACC-00000115,2019-11-06,16:30:08,-9.54,withdrawal,,,mobile
TXN-0000000990,ACC-00000115,2021-04-14,17:05:22,-11.99,purchase,fuel,Vasquez-Brown,atm
TXN-0000000993,ACC-00000115,2020-06-03,03:10:33,-9.06,purchase,grocery,"Huang, Ellis and Adkins",mobile
TXN-0000001005,ACC-00000117,2026-01-03,00:49:19,-2.9,purchase,fuel,Davis and Sons,online
TXN-0000001009,ACC-00000117,2026-01-06,20:46:48,-29.99,purchase,entertainment,Martinez Inc,online
TXN-0000001011,ACC-00000117,2025-12-30,17:06:11,-60.41,interest,,,phone
TXN-0000001015,ACC-00000118,2020-04-30,00:00:50,-77.26,purchase,travel,Lamb-Davis,online
TXN-0000001016,ACC-00000118,2024-02-23,14:33:54,-123.02,purchase,retail,Martinez-Dunlap,mobile
TXN-0000001020,ACC-00000119,2025-12-15,03:30:57,-11.12,purchase,travel,"Foster, Johnson and Vega",mobile
TXN-0000001021,ACC-00000119,2025-12-28,19:44:33,-73.43,purchase,utilities,Lewis-Lopez,phone
TXN-0000001027,ACC-00000119,2026-01-05,18:43:04,-58.72,purchase,fuel,Mayo Ltd,online
TXN-0000001029,ACC-00000119,2025-11-12,12:30:33,-25.42,purchase,travel,"Harrington, Cooper and Cunningham",online
TXN-0000001031,ACC-00000119,2025-12-04,07:01:50,-31.05,purchase,grocery,Johnson LLC,online
TXN-0000001033,ACC-00000120,2021-11-02,21:14:49,-6.07,purchase,entertainment,Garcia Ltd,mobile
TXN-0000001038,ACC-00000120,2025-05-16,07:03:36,-29.29,fee,,,atm
TXN-0000001040,ACC-00000120,2024-07-03,00:59:37,-48.82,purchase,utilities,Thompson PLC,atm
TXN-0000001042,ACC-00000120,2022-06-04,12:47:56,-35.19,purchase,retail,"Wolfe, Sloan and Johnson",mobile
TXN-0000001043,ACC-00000121,2024-10-21,03:32:08,-19.38,purchase,entertainment,Meza-Elliott,mobile
TXN-0000001053,ACC-00000123,2024-02-24,15:34:48,1528.49,deposit,,,online
TXN-0000001057,ACC-00000124,2023-12-12,18:43:29,1594.25,deposit,,,mobile
TXN-0000001059,ACC-00000125,2024-02-03,12:53:26,-25.15,purchase,restaurant,Thompson-Novak,online
TXN-0000001060,ACC-00000125,2024-11-26,19:40:12,161.49,deposit,,,phone
TXN-0000001063,ACC-00000125,2025-02-06,06:15:43,-20.01,purchase,utilities,Parker-Barker,phone
TXN-0000001066,ACC-00000125,2024-03-11,00:07:12,-2.04,purchase,travel,White LLC,online
TXN-0000001102,ACC-00000130,2024-09-18,07:33:20,-108.54,purchase,retail,"Castillo, Davis and Clark",atm
TXN-0000001105,ACC-00000130,2023-05-16,15:53:49,-318.69,fee,,,online
TXN-0000001107,ACC-00000130,2025-04-13,03:57:52,125.49,deposit,,,atm
TXN-0000001108,ACC-00000130,2025-07-18,05:06:54,-67.13,withdrawal,,,mobile
TXN-0000001112,ACC-00000130,2024-04-24,05:45:12,-55.05,withdrawal,,,online
TXN-0000001114,ACC-00000130,2023-11-17,18:21:43,-11.4,withdrawal,,,mobile
TXN-0000001116,ACC-00000131,2022-07-30,12:40:40,-14.15,withdrawal,,,mobile
TXN-0000001120,ACC-00000131,2024-01-04,13:21:45,-54.04,purchase,entertainment,Goodwin Ltd,mobile
TXN-0000001124,ACC-00000131,2023-11-10,20:24:15,78.6,deposit,,,phone
TXN-0000001126,ACC-00000131,2023-04-29,06:47:16,-66.94,fee,,,mobile
TXN-0000001127,ACC-00000131,2025-01-30,13:31:10,-1.15,purchase,retail,"Camacho, Wells and Keith",online
TXN-0000001128,ACC-00000131,2024-01-01,00:13:36,173.18,transfer,,,mobile
TXN-0000001132,ACC-00000132,2025-04-04,19:57:18,-54.54,withdrawal,,,online
TXN-0000001133,ACC-00000132,2024-09-04,14:55:48,-117.3,withdrawal,,,mobile
TXN-0000001134,ACC-00000132,2024-06-30,00:41:09,-6.31,withdrawal,,,mobile
TXN-0000001135,ACC-00000132,2025-08-28,22:38:13,91.32,transfer,,,online
TXN-0000001136,ACC-00000132,2025-11-10,22:19:21,-129.7,withdrawal,,,mobile
TXN-0000001137,ACC-00000132,2025-05-04,21:40:46,-21.75,withdrawal,,,atm
TXN-0000001138,ACC-00000132,2024-10-18,13:24:10,199.92,transfer,,,mobile
TXN-0000001141,ACC-00000132,2025-09-16,15:15:30,-3.04,purchase,fuel,Flores-Acosta,online
TXN-0000001149,ACC-00000133,2025-04-18,18:26:35,-59.52,purchase,grocery,Rodriguez-Hernandez,mobile
TXN-0000001150,ACC-00000133,2025-04-13,04:22:23,3.82,deposit,,,online
TXN-0000001170,ACC-00000135,2022-09-16,16:48:26,29.65,payment,,,mobile
TXN-0000001172,ACC-00000135,2025-01-07,17:14:34,-45.41,purchase,retail,Ramirez-Vasquez,online
TXN-0000001176,ACC-00000135,2021-06-05,08:26:47,-30.95,purchase,retail,Adams-Butler,online
TXN-0000001177,ACC-00000135,2024-02-13,06:34:47,-15.15,purchase,fuel,Lopez and Sons,mobile
TXN-0000001178,ACC-00000135,2023-09-29,06:47:27,32.17,payment,,,mobile
TXN-0000001188,ACC-00000137,2022-05-22,04:06:25,-139.42,purchase,healthcare,Johnson Inc,mobile
TXN-0000001192,ACC-00000137,2025-12-08,19:21:38,-5.97,purchase,travel,Wheeler-Thompson,online
TXN-0000001209,ACC-00000139,2025-05-14,07:48:58,9.51,deposit,,,branch
TXN-0000001210,ACC-00000139,2024-07-21,06:53:12,-2.08,purchase,entertainment,Green-Dawson,online
TXN-0000001213,ACC-00000139,2024-05-15,03:24:38,-82.52,purchase,grocery,Holmes and Sons,mobile
TXN-0000001214,ACC-00000139,2024-03-02,16:39:31,-29.6,purchase,fuel,"Powell, Flores and Taylor",online
TXN-0000001229,ACC-00000142,2025-08-18,19:49:17,5.59,deposit,,,phone
TXN-0000001234,ACC-00000142,2025-06-25,14:51:01,-55.0,purchase,healthcare,Moreno-Gutierrez,online
TXN-0000001235,ACC-00000142,2025-07-25,12:26:31,-132.87,purchase,restaurant,Gay LLC,online
TXN-0000001239,ACC-00000142,2025-06-08,23:47:08,-7.77,purchase,retail,Freeman Ltd,mobile
TXN-0000001241,ACC-00000143,2025-05-07,11:56:18,-269.32,purchase,travel,"Brown, Hayes and Clark",branch
TXN-0000001244,ACC-00000143,2025-07-24,09:09:12,-21.77,purchase,retail,Powell-Sanford,mobile
TXN-0000001245,ACC-00000143,2025-03-18,01:15:09,-613.47,withdrawal,,,online
TXN-0000001261,ACC-00000145,2025-11-15,05:29:52,-53.02,purchase,healthcare,Cooper Group,online
TXN-0000001263,ACC-00000145,2024-06-20,08:49:01,-1.55,fee,,,online
TXN-0000001266,ACC-00000145,2024-08-10,12:20:40,-182.09,purchase,healthcare,"Conner, Brooks and Bowman",mobile
TXN-0000001268,ACC-00000145,2024-10-02,11:47:45,-76.35,purchase,grocery,"Huff, Williams and Wilson",atm
