transaction_id,account_id,transaction_date,transaction_time,amount,transaction_type,merchant_category,merchant_name,channel
TXN-0000000021,ACC-00000003,2023-11-11,09:12:47,-36.78,purchase,entertainment,Harrison-Alexander,mobile
TXN-0000000022,ACC-00000003,2025-10-23,23:24:28,-38.15,interest,,,mobile
TXN-0000000023,ACC-00000003,2022-05-13,19:05:18,-15.67,purchase,retail,Everett-Woods,mobile
TXN-0000000024,ACC-00000003,2023-12-26,02:52:33,19.71,payment,,,online
TXN-0000000025,ACC-00000004,2025-12-14,15:17:53,35.62,deposit,,,phone
TXN-0000000026,ACC-00000004,2025-09-27,10:15:04,-7.79,fee,,,online
TXN-0000000027,ACC-00000004,2026-01-10,11:03:28,-0.68,purchase,entertainment,Ray Ltd,mobile
TXN-0000000028,ACC-00000004,2025-12-07,04:41:13,-7.43,withdrawal,,,mobile
TXN-0000000029,ACC-00000004,2025-11-28,04:23:15,-83.26,purchase,travel,Shepherd LLC,atm
TXN-0000000030,ACC-00000004,2025-08-21,02:33:57,-16.4,purchase,retail,Wilson Group,mobile
TXN-0000000031,ACC-00000004,2025-04-27,14:20:39,-18.45,purchase,utilities,"Gibbs, Perez and Mills",online
TXN-0000000032,ACC-00000004,2025-11-09,21:21:59,-125.02,withdrawal,,,online
TXN-0000000033,ACC-00000004,2025-08-05,06:24:34,-192.76,purchase,entertainment,Dalton-Branch,branch
TXN-0000000034,ACC-00000005,2024-01-30,22:24:21,-7.11,purchase,retail,"Oliver, Lynch and Singh",online
TXN-0000000035,ACC-00000005,2024-11-17,14:18:46,-39.07,withdrawal,,,online
TXN-0000000036,ACC-00000005,2024-04-08,03:49:16,-3.57,purchase,travel,"Clark, Guerrero and Moore",mobile
TXN-0000000037,ACC-00000005,2023-11-13,06:10:25,-1.46,purchase,restaurant,"Jones, Smith and Hayes",branch
TXN-0000000038,ACC-00000005,2024-02-14,17:42:44,-392.14,withdrawal,,,online
TXN-0000000039,ACC-00000006,2024-11-08,06:56:08,-9.72,withdrawal,,,online
TXN-0000000040,ACC-00000006,2022-03-10,06:26:05,21.8,transfer,,,online
TXN-0000000041,ACC-00000006,2025-11-09,20:24:38,-8.24,purchase,fuel,Roberts LLC,mobile
TXN-0000000042,ACC-00000006,2025-12-13,12:58:49,-17.13,purchase,entertainment,Jones-Hall,atm
TXN-0000000043,ACC-00000006,2022-11-16,18:43:45,-7.28,purchase,utilities,"Lawrence, Lara and Gonzalez",mobile
TXN-0000000044,ACC-00000006,2025-10-19,07:15:00,-90.64,purchase,travel,"Walker, Hernandez and Baker",online
TXN-0000000045,ACC-00000006,2025-03-07,21:35:35,-4.35,purchase,travel,Brown LLC,online
TXN-0000000046,ACC-00000006,2022-08-27,13:13:37,-81.58,purchase,retail,"Holloway, Morse and Gonzales",mobile
TXN-0000000047,ACC-00000006,2025-05-27,04:25:31,18.89,deposit,,,atm
TXN-0000000048,ACC-00000006,2021-04-29,07:17:01,-6.9,purchase,retail,Lyons-Bender,online
TXN-0000000049,ACC-00000006,2024-05-12,07:33:03,0.7,transfer,,,online
TXN-0000000050,ACC-00000006,2021-09-14,08:19:18,-11.45,withdrawal,,,mobile
TXN-0000000051,ACC-00000006,2022-05-05,13:20:12,-50.03,withdrawal,,,online
TXN-0000000052,ACC-00000007,2024-02-24,22:33:18,-58.64,purchase,utilities,George Group,mobile
TXN-0000000053,ACC-00000007,2023-07-16,08:18:43,3.8,deposit,,,atm
TXN-0000000054,ACC-00000007,2024-11-13,09:13:02,-80.73,withdrawal,,,online
TXN-0000000055,ACC-00000007,2022-05-11,18:38:35,-6.65,purchase,fuel,Johnson-Perez,mobile
TXN-0000000056,ACC-00000007,2022-06-28,15:37:58,31.5,transfer,,,atm
TXN-0000000057,ACC-00000007,2021-04-20,00:28:15,-11.44,withdrawal,,,online
TXN-0000000058,ACC-00000008,2025-03-16,12:51:31,-118.34,purchase,travel,Key Ltd,phone
TXN-0000000059,ACC-00000008,2023-05-23,09:20:29,-129.19,purchase,entertainment,Johnston-Hines,branch
TXN-0000000060,ACC-00000008,2023-12-01,08:40:21,-7.0,interest,,,atm
TXN-0000000061,ACC-00000008,2020-09-11,10:43:12,-1.28,purchase,grocery,"Pearson, Moon and White",mobile
TXN-0000000062,ACC-00000009,2025-07-22,20:12:54,-6.19,purchase,fuel,Walters-Vasquez,mobile
TXN-0000000063,ACC-00000009,2025-04-10,04:07:22,-1.64,withdrawal,,,mobile
TXN-0000000064,ACC-00000009,2025-05-23,20:15:28,-25.53,purchase,restaurant,Ortiz-Morris,atm
TXN-0000000065,ACC-00000009,2025-07-21,07:45:47,27.67,transfer,,,mobile
TXN-0000000066,ACC-00000009,2025-10-05,07:33:01,-76.87,withdrawal,,,mobile
TXN-0000000067,ACC-00000009,2025-10-05,07:04:17,-79.6,purchase,entertainment,Steele-Roberts,mobile
TXN-0000000068,ACC-00000009,2025-11-17,07:02:38,-6.37,withdrawal,,,atm
TXN-0000000069,ACC-00000009,2025-05-18,05:55:37,-3.5,purchase,grocery,"Johnson, Miller and King",atm
TXN-0000000070,ACC-00000009,2025-05-17,18:47:25,-50.08,fee,,,online
TXN-0000000071,ACC-00000009,2025-07-04,19:48:45,29.17,transfer,,,online
TXN-0000000072,ACC-00000009,2025-11-18,08:37:16,2.62,deposit,,,mobile
TXN-0000000073,ACC-00000010,2023-09-24,11:37:34,-26.5,purchase,entertainment,Sandoval PLC,online
TXN-0000000074,ACC-00000010,2025-01-19,15:34:14,-82.01,purchase,healthcare,Brown-Stone,atm
TXN-0000000075,ACC-00000010,2020-10-11,11:13:14,-75.32,purchase,entertainment,Garrett-Wolf,branch
TXN-0000000076,ACC-00000010,2022-12-08,10:25:39,-57.56,purchase,retail,Dunn-Pennington,mobile
TXN-0000000077,ACC-00000010,2020-05-27,01:12:58,-14.13,purchase,entertainment,"Washington, Johnson and Mccoy",mobile
TXN-0000000078,ACC-00000010,2024-09-27,04:16:15,-24.92,purchase,travel,Mckinney LLC,online
TXN-0000000079,ACC-00000010,2022-05-14,21:08:08,-27.21,fee,,,branch
TXN-0000000080,ACC-00000010,2023-07-10,06:47:55,-13.99,fee,,,mobile
TXN-0000000081,ACC-00000010,2025-10-10,15:55:40,7.23,payment,,,online
TXN-0000000082,ACC-00000010,2019-12-27,08:23:18,-80.15,purchase,travel,Walker Inc,online
TXN-0000000083,ACC-00000010,2021-03-04,04:34:06,-20.85,purchase,utilities,Holland and Sons,branch
TXN-0000000084,ACC-00000010,2024-06-09,14:12:29,-12.8,purchase,healthcare,"Carter, Thornton and Perry",atm
TXN-0000000085,ACC-00000011,2025-08-23,01:58:21,-12.24,purchase,retail,Sanchez-Arnold,online
TXN-0000000086,ACC-00000011,2025-01-06,04:50:38,-14.62,purchase,travel,Weeks PLC,phone
TXN-0000000087,ACC-00000011,2026-01-04,22:23:53,-136.38,withdrawal,,,online
TXN-0000000088,ACC-00000011,2025-01-21,15:28:36,-33.35,purchase,restaurant,Hill Group,mobile
TXN-0000000089,ACC-00000011,2025-08-24,19:44:15,-4.58,withdrawal,,,atm
TXN-0000000090,ACC-00000011,2025-04-17,21:19:21,-168.65,withdrawal,,,mobile
TXN-0000000091,ACC-00000011,2025-01-19,15:30:07,-12.36,purchase,fuel,Hoover-Campbell,atm
TXN-0000000092,ACC-00000011,2025-03-24,09:59:18,401.41,deposit,,,mobile
TXN-0000000093,ACC-00000011,2025-12-17,11:49:45,-459.01,purchase,healthcare,"Duarte, Burns and Hernandez",online
TXN-0000000094,ACC-00000012,2025-12-15,00:39:42,-4.38,purchase,travel,Reed-Arnold,mobile
TXN-0000000095,ACC-00000013,2024-03-19,14:33:47,52.67,payment,,,online
TXN-0000000096,ACC-00000013,2025-10-08,10:01:19,-38.94,purchase,fuel,Cantu-Kane,branch
TXN-0000000097,ACC-00000013,2025-04-22,06:17:59,-3.9,purchase,healthcare,Armstrong and Sons,mobile
TXN-0000000098,ACC-00000013,2024-03-28,20:53:29,190.97,payment,,,atm
TXN-0000000099,ACC-00000013,2024-11-06,12:48:56,-91.47,purchase,retail,Flores Group,mobile
TXN-0000000100,ACC-00000013,2025-05-11,18:59:08,-61.78,purchase,entertainment,Hughes-Alvarado,online
TXN-0000000101,ACC-00000013,2024-05-16,00:29:03,11.71,payment,,,mobile
TXN-0000000102,ACC-00000013,2023-11-04,14:21:27,-127.1,fee,,,mobile
TXN-0000000103,ACC-00000013,2025-05-16,00:20:23,-27.86,purchase,travel,Hanna-Martinez,online
TXN-0000000104,ACC-00000013,2023-10-14,20:53:08,-4.63,purchase,grocery,Kane-Sawyer,mobile
TXN-0000000105,ACC-00000014,2020-06-26,11:11:56,-16.37,purchase,grocery,Fox Group,mobile
TXN-0000000106,ACC-00000014,2021-02-15,10:31:45,-98.55,withdrawal,,,mobile
TXN-0000000107,ACC-00000014,2020-05-28,16:03:19,-0.66,purchase,travel,Ortiz Ltd,mobile
TXN-0000000108,ACC-00000014,2023-01-02,23:38:32,-3.35,purchase,grocery,Harrison LLC,mobile
TXN-0000000109,ACC-00000014,2020-10-12,05:54:44,-10.99,purchase,retail,"Schwartz, Santos and Christian",mobile
TXN-0000000110,ACC-00000014,2022-04-14,00:49:35,-60.07,purchase,retail,"James, Stewart and Higgins",online
TXN-0000000111,ACC-00000015,2025-04-30,14:33:58,-5.57,purchase,retail,Brennan-Johnson,online
TXN-0000000112,ACC-00000015,2024-10-17,05:54:22,-4.3,withdrawal,,,online
TXN-0000000113,ACC-00000015,2024-06-12,09:22:22,-17.98,purchase,fuel,"Cohen, Mitchell and Perez",mobile
TXN-0000000114,ACC-00000015,2025-03-04,07:14:00,-17.93,purchase,utilities,Good-Hodges,online
TXN-0000000115,ACC-00000016,2024-01-26,06:28:19,-606.18,purchase,healthcare,Wallace Ltd,mobile
TXN-0000000116,ACC-00000016,2025-08-20,16:41:49,-10.95,purchase,travel,Williams Inc,mobile
TXN-0000000117,ACC-00000016,2023-08-20,15:42:48,105.0,transfer,,,mobile
TXN-0000000118,ACC-00000016,2022-09-04,14:26:25,-0.45,purchase,retail,Jordan-Sanchez,phone
TXN-0000000119,ACC-00000016,2023-01-04,00:00:40,-34.49,purchase,entertainment,"Maldonado, White and Thompson",mobile
TXN-0000000120,ACC-00000016,2023-01-21,10:46:48,-2.2,purchase,fuel,Harvey-Allen,online
TXN-0000000121,ACC-00000016,2023-09-28,15:23:06,-8.08,purchase,restaurant,Hall Ltd,mobile
TXN-0000000122,ACC-00000016,2025-01-09,16:28:48,-17.89,withdrawal,,,mobile
TXN-0000000123,ACC-00000016,2024-03-29,22:22:34,-0.52,purchase,entertainment,Estrada-Nolan,mobile
TXN-0000000124,ACC-00000016,2022-12-24,02:58:12,5.67,transfer,,,online
TXN-0000000125,ACC-00000017,2020-06-14,02:38:15,-164.12,withdrawal,,,mobile
TXN-0000000126,ACC-00000017,2022-12-22,18:29:29,-46.12,withdrawal,,,mobile
TXN-0000000127,ACC-00000017,2021-10-19,04:10:26,-38.35,purchase,entertainment,Jones LLC,mobile
TXN-0000000128,ACC-00000017,2023-02-26,05:24:09,-7.75,purchase,entertainment,Fowler-Coleman,phone
TXN-0000000129,ACC-00000017,2021-09-28,14:27:28,-16.87,purchase,fuel,Bruce-Gonzalez,online
TXN-0000000130,ACC-00000017,2020-10-16,04:50:10,-2.49,withdrawal,,,mobile
TXN-0000000131,ACC-00000017,2024-11-24,21:09:19,-26.13,withdrawal,,,mobile
TXN-0000000132,ACC-00000017,2024-11-16,00:40:30,-2.7,purchase,utilities,James LLC,atm
TXN-0000000133,ACC-00000017,2020-02-08,09:22:49,-1.72,purchase,grocery,Haney-Phillips,online
TXN-0000000134,ACC-00000018,2023-07-04,19:19:26,65.33,transfer,,,online
TXN-0000000135,ACC-00000018,2024-03-26,00:57:49,-3.78,purchase,travel,Smith-Grimes,mobile
TXN-0000000136,ACC-00000018,2020-07-13,20:15:59,-285.79,withdrawal,,,online
TXN-0000000137,ACC-00000018,2022-09-26,05:22:02,-23.7,purchase,utilities,Lozano Ltd,phone
TXN-0000000138,ACC-00000018,2019-08-28,03:02:44,-43.0,purchase,travel,Parsons-Hall,online
TXN-0000000139,ACC-00000018,2024-10-31,08:42:30,-107.04,purchase,entertainment,Robinson-Lee,online
TXN-0000000140,ACC-00000018,2024-02-20,22:14:54,-7.4,withdrawal,,,atm
TXN-0000000141,ACC-00000018,2021-12-26,00:32:30,-21.5,purchase,retail,"Saunders, Becker and Taylor",mobile
TXN-0000000142,ACC-00000018,2021-03-07,09:14:26,-21.69,purchase,travel,"Lucas, Parker and Alexander",mobile
TXN-0000000143,ACC-00000018,2024-05-19,16:12:08,223.07,deposit,,,mobile
TXN-0000000144,ACC-00000018,2023-07-14,21:37:05,13.71,deposit,,,branch
TXN-0000000145,ACC-00000018,2022-07-16,06:11:51,-31.79,fee,,,mobile
TXN-0000000146,ACC-00000019,2022-08-03,06:39:07,-65.13,fee,,,online
TXN-0000000147,ACC-00000019,2020-12-10,18:45:46,-8.39,purchase,utilities,Murphy-Perry,atm
TXN-0000000148,ACC-00000019,2022-04-24,20:23:20,-3.45,withdrawal,,,branch
TXN-0000000149,ACC-00000019,2024-12-09,16:53:51,-3.82,purchase,fuel,"Walter, Diaz and Shaw",mobile
TXN-0000000150,ACC-00000019,2023-11-16,09:07:34,-47.43,purchase,travel,Scott Group,online
TXN-0000000151,ACC-00000019,2021-08-30,13:24:25,-21.55,purchase,fuel,Francis-Morgan,mobile
TXN-0000000152,ACC-00000019,2025-09-13,16:24:17,-17.1,purchase,entertainment,Mccarty-Taylor,atm
TXN-0000000153,ACC-00000019,2025-09-16,03:13:23,-1.23,purchase,healthcare,"Ramsey, Whitney and Coffey",mobile
TXN-0000000154,ACC-00000019,2019-11-15,01:55:37,-8.1,withdrawal,,,online
TXN-0000000155,ACC-00000019,2023-12-18,03:41:14,-14.84,purchase,healthcare,Davis-Foster,online
TXN-0000000156,ACC-00000019,2024-05-22,01:22:23,-32.45,purchase,fuel,"Martinez, Richardson and Curry",online
TXN-0000000157,ACC-00000019,2023-07-28,03:41:04,-5.29,purchase,fuel,"James, Little and Watson",branch
TXN-0000000158,ACC-00000020,2022-04-01,20:32:50,-12.27,purchase,restaurant,Ruiz PLC,branch
TXN-0000000159,ACC-00000020,2025-09-06,15:21:57,-38.98,withdrawal,,,online
TXN-0000000160,ACC-00000020,2023-02-28,16:12:31,-125.42,withdrawal,,,online
TXN-0000000161,ACC-00000020,2023-05-28,10:22:08,-9.42,purchase,grocery,Holland Ltd,mobile
TXN-0000000162,ACC-00000020,2025-06-06,08:49:19,-135.71,withdrawal,,,online
TXN-0000000163,ACC-00000020,2023-04-01,02:25:30,-2.15,purchase,retail,Banks-Wilson,online
TXN-0000000164,ACC-00000020,2021-11-25,21:53:57,62.88,deposit,,,online
TXN-0000000165,ACC-00000021,2024-02-26,23:40:22,-5.49,purchase,grocery,Ferrell-Wilson,branch
TXN-0000000166,ACC-00000021,2021-08-26,19:02:25,-3.27,withdrawal,,,atm
TXN-0000000167,ACC-00000021,2022-09-06,22:45:27,-4.66,withdrawal,,,branch
TXN-0000000168,ACC-00000021,2025-02-19,20:20:59,-90.99,purchase,utilities,Chavez-Santiago,branch
TXN-0000000169,ACC-00000021,2024-02-06,16:29:58,-11.14,purchase,entertainment,"Bautista, Barnes and Newton",online
TXN-0000000170,ACC-00000021,2021-03-05,00:15:40,7.07,deposit,,,online
TXN-0000000171,ACC-00000021,2022-07-17,23:29:49,-21.14,purchase,travel,"Garcia, Burns and Russell",mobile
TXN-0000000172,ACC-00000021,2021-06-19,04:01:29,64.53,transfer,,,online
TXN-0000000173,ACC-00000021,2023-03-01,00:27:19,-4.58,fee,,,mobile
TXN-0000000174,ACC-00000021,2023-10-25,14:40:31,-13.12,purchase,retail,Robinson-Wallace,online
TXN-0000000175,ACC-00000021,2025-05-16,18:32:00,-11.45,purchase,retail,Garcia-Jennings,atm
TXN-0000000176,ACC-00000022,2024-07-29,06:10:24,-10.22,withdrawal,,,branch
TXN-0000000177,ACC-00000022,2024-05-07,21:17:00,408.36,transfer,,,branch
TXN-0000000178,ACC-00000022,2023-10-19,07:06:38,-7.11,purchase,fuel,Sanders and Sons,phone
TXN-0000000179,ACC-00000022,2024-09-19,16:23:03,-25.32,purchase,healthcare,Davis-Lewis,online
TXN-0000000180,ACC-00000022,2024-11-23,20:31:14,-23.7,purchase,utilities,"Maddox, Williams and Cook",atm
TXN-0000000181,ACC-00000022,2024-10-24,10:43:24,-7.02,withdrawal,,,branch
TXN-0000000182,ACC-00000022,2025-10-19,15:52:55,205.2,transfer,,,mobile
TXN-0000000183,ACC-00000023,2024-07-14,22:11:04,-6.03,purchase,retail,Jones PLC,atm
TXN-0000000184,ACC-00000023,2024-07-28,11:29:38,-4.1,purchase,fuel,"Robinson, Kane and Murphy",phone
TXN-0000000185,ACC-00000023,2024-03-05,20:19:18,-11.15,withdrawal,,,atm
TXN-0000000186,ACC-00000023,2025-01-05,23:19:38,-56.72,purchase,grocery,"Smith, Garrison and Thomas",mobile
TXN-0000000187,ACC-00000023,2024-08-31,03:04:30,-46.06,withdrawal,,,online
TXN-0000000188,ACC-00000023,2025-10-21,01:03:10,31.47,transfer,,,phone
TXN-0000000189,ACC-00000023,2025-05-22,04:02:58,10.18,deposit,,,atm
TXN-0000000190,ACC-00000023,2026-01-03,23:41:20,-11.13,purchase,entertainment,Rodriguez Inc,mobile
TXN-0000000191,ACC-00000024,2019-07-17,00:27:01,-39.46,purchase,travel,Howard and Sons,branch
TXN-0000000192,ACC-00000024,2022-02-03,14:24:54,-27.91,purchase,restaurant,Smith-Baker,mobile
TXN-0000000193,ACC-00000024,2021-03-10,22:34:51,-14.79,purchase,restaurant,"Fisher, Wilson and Brown",mobile
TXN-0000000194,ACC-00000024,2020-04-13,17:14:25,-8.39,withdrawal,,,branch
TXN-0000000195,ACC-00000024,2021-12-01,12:39:36,-17.59,fee,,,online
TXN-0000000196,ACC-00000025,2024-09-22,14:21:55,-24.44,withdrawal,,,mobile
TXN-0000000197,ACC-00000025,2025-01-28,20:15:03,-14.45,purchase,healthcare,"Rodriguez, Gordon and Dougherty",phone
TXN-0000000198,ACC-00000025,2024-08-14,17:00:19,-4.57,purchase,entertainment,"Logan, Camacho and Boyd",mobile
TXN-0000000199,ACC-00000025,2025-04-29,07:39:52,-0.53,withdrawal,,,atm
TXN-0000000200,ACC-00000025,2025-02-05,06:04:50,14.8,deposit,,,mobile
TXN-0000000201,ACC-00000025,2025-06-25,02:07:07,-27.21,purchase,healthcare,Lutz Group,mobile
TXN-0000000202,ACC-00000025,2024-08-29,01:23:58,-45.29,purchase,utilities,"Rodriguez, Joseph and Wallace",online
TXN-0000000203,ACC-00000026,2022-08-18,03:11:06,66.25,payment,,,mobile
TXN-0000000204,ACC-00000026,2025-06-24,07:32:58,13.23,payment,,,online
TXN-0000000205,ACC-00000026,2024-08-24,20:34:39,95.58,payment,,,online
TXN-0000000206,ACC-00000027,2025-04-01,12:58:48,-51.71,withdrawal,,,atm
TXN-0000000207,ACC-00000027,2025-05-17,12:12:54,171.4,deposit,,,online
TXN-0000000208,ACC-00000027,2025-05-25,15:41:25,-5.92,purchase,restaurant,Weber-Richards,mobile
TXN-0000000209,ACC-00000028,2024-09-20,17:21:34,-29.15,purchase,healthcare,James-Harper,mobile
TXN-0000000210,ACC-00000028,2025-07-09,12:14:54,-1.75,purchase,restaurant,Wagner-Jordan,online
TXN-0000000211,ACC-00000028,2025-09-15,12:16:31,-54.44,purchase,utilities,"Wilson, Pena and Rich",branch
TXN-0000000212,ACC-00000028,2025-08-26,09:24:40,-8.76,purchase,grocery,"Glenn, Jordan and Beasley",phone
TXN-0000000213,ACC-00000028,2025-07-15,14:49:00,-1.41,purchase,fuel,Wilcox-Ross,mobile
TXN-0000000214,ACC-00000028,2025-12-27,08:54:47,-40.74,fee,,,atm
TXN-0000000215,ACC-00000029,2025-01-17,07:15:16,-108.69,purchase,travel,Simmons-Ortega,atm
TXN-0000000216,ACC-00000029,2025-09-21,20:39:50,9.04,deposit,,,online
TXN-0000000217,ACC-00000029,2025-02-12,05:55:12,-26.35,purchase,entertainment,"Leblanc, Jones and Decker",online
TXN-0000000218,ACC-00000029,2026-01-06,15:14:38,-141.87,purchase,entertainment,Davis-Rodgers,online
TXN-0000000219,ACC-00000029,2025-12-31,00:53:29,55.25,transfer,,,atm
TXN-0000000220,ACC-00000029,2025-03-01,16:04:17,-12.32,withdrawal,,,online
TXN-0000000221,ACC-00000029,2025-06-22,20:02:49,20.93,transfer,,,online
TXN-0000000222,ACC-00000029,2025-10-15,16:02:44,-5.28,fee,,,atm
TXN-0000000223,ACC-00000029,2025-01-02,03:04:46,-5.26,purchase,entertainment,"Hoffman, Santiago and Jenkins",mobile
TXN-0000000224,ACC-00000029,2025-05-06,09:59:27,117.97,deposit,,,atm
TXN-0000000225,ACC-00000029,2025-11-22,03:39:39,-13.94,withdrawal,,,atm
TXN-0000000226,ACC-00000029,2025-01-31,00:08:38,-4.88,purchase,travel,"Williams, Roberts and Edwards",online
TXN-0000000227,ACC-00000030,2025-07-24,18:46:49,-21.13,purchase,restaurant,"Romero, Moore and Olson",online
TXN-0000000228,ACC-00000030,2025-04-10,03:07:51,-338.53,withdrawal,,,mobile
TXN-0000000229,ACC-00000030,2024-01-21,01:16:48,469.57,deposit,,,mobile
TXN-0000000230,ACC-00000030,2025-07-01,18:42:26,435.27,transfer,,,branch
TXN-0000000231,ACC-00000031,2024-04-03,05:09:12,-95.02,purchase,travel,Farmer PLC,mobile
TXN-0000000232,ACC-00000031,2025-08-13,14:18:14,-2.38,withdrawal,,,atm
TXN-0000000233,ACC-00000031,2022-11-29,02:38:20,-40.07,purchase,travel,Bruce-Villegas,online
TXN-0000000234,ACC-00000031,2022-09-20,00:41:41,-18.01,withdrawal,,,mobile
TXN-0000000235,ACC-00000031,2024-02-20,10:42:57,43.6,deposit,,,atm
TXN-0000000236,ACC-00000031,2022-12-03,07:40:35,-2.34,purchase,restaurant,"Day, Johnson and Hickman",branch
TXN-0000000237,ACC-00000031,2025-12-16,18:59:31,-24.44,purchase,fuel,Johnson-Nelson,online
TXN-0000000238,ACC-00000031,2022-11-04,20:37:48,-6.63,purchase,entertainment,Dorsey-Bell,mobile
TXN-0000000239,ACC-00000031,2023-09-28,12:50:32,-27.72,withdrawal,,,online
TXN-0000000240,ACC-00000031,2024-10-28,23:40:23,-2.35,purchase,grocery,"Sandoval, Jones and Figueroa",online
TXN-0000000241,ACC-00000031,2025-04-05,08:42:13,-32.44,purchase,travel,Reese and Sons,online
TXN-0000000242,ACC-00000032,2025-03-11,18:55:48,-239.95,purchase,entertainment,Chavez-Moore,mobile
TXN-0000000243,ACC-00000032,2025-02-14,14:23:12,-6.63,purchase,restaurant,"Nguyen, Pugh and Carlson",mobile
TXN-0000000244,ACC-00000032,2024-09-14,23:01:47,-120.04,withdrawal,,,branch
TXN-0000000245,ACC-00000032,2021-08-06,13:59:58,-2.1,purchase,travel,Webster Inc,atm
TXN-0000000246,ACC-00000032,2022-05-06,22:39:49,-19.96,purchase,restaurant,Nelson Ltd,online
TXN-0000000247,ACC-00000033,2025-12-24,23:53:49,-24.89,purchase,grocery,Lawson-Perry,mobile
TXN-0000000248,ACC-00000033,2025-02-03,05:07:31,195.28,deposit,,,atm
TXN-0000000249,ACC-00000033,2024-08-22,20:48:56,-162.42,purchase,utilities,"Wilson, Jordan and Campbell",online
TXN-0000000250,ACC-00000033,2025-01-25,07:47:48,-58.31,purchase,grocery,"Tucker, Estrada and Williams",online
TXN-0000000251,ACC-00000033,2025-12-11,07:15:52,-226.37,withdrawal,,,mobile
TXN-0000000252,ACC-00000033,2023-03-23,05:58:34,-12.39,purchase,grocery,Smith LLC,online
TXN-0000000253,ACC-00000033,2024-08-22,12:36:33,-91.31,purchase,entertainment,Duran LLC,mobile
TXN-0000000254,ACC-00000033,2025-06-15,05:27:07,-5.66,fee,,,atm
TXN-0000000255,ACC-00000033,2024-01-28,03:04:07,-8.0,withdrawal,,,phone
TXN-0000000256,ACC-00000033,2024-12-15,13:54:16,-81.86,withdrawal,,,mobile
TXN-0000000257,ACC-00000033,2024-11-12,10:23:15,-62.12,purchase,healthcare,"Jordan, Anderson and Patel",online
TXN-0000000258,ACC-00000034,2024-11-21,02:06:45,9.2,payment,,,mobile
TXN-0000000259,ACC-00000034,2024-12-08,12:53:38,-8.52,purchase,utilities,"Whitaker, Drake and Jones",online
TXN-0000000260,ACC-00000034,2024-01-22,06:51:15,-26.97,purchase,fuel,Graham Group,mobile
TXN-0000000261,ACC-00000034,2025-01-11,16:36:52,-115.22,purchase,healthcare,Johnston-Berry,online
TXN-0000000262,ACC-00000034,2025-07-22,03:46:06,-17.62,purchase,utilities,"Butler, Wilson and Smith",mobile
TXN-0000000263,ACC-00000034,2024-03-13,18:29:26,-3.28,purchase,travel,Solis PLC,atm
TXN-0000000264,ACC-00000034,2024-01-13,15:55:48,-13.77,purchase,entertainment,"Gillespie, Davis and Richard",online
TXN-0000000265,ACC-00000034,2024-06-06,20:01:41,-51.69,purchase,utilities,Chapman-Warren,branch
TXN-0000000266,ACC-00000034,2025-07-04,01:54:45,-1.2,purchase,travel,Reese-Walker,atm
TXN-0000000267,ACC-00000034,2025-10-17,03:32:24,-22.34,purchase,restaurant,Jones Ltd,atm
TXN-0000000268,ACC-00000034,2025-10-22,06:06:23,14.24,payment,,,atm
TXN-0000000269,ACC-00000034,2025-06-03,01:52:03,-94.6,purchase,grocery,"Lee, Parsons and Bell",phone
TXN-0000000270,ACC-00000034,2024-07-19,05:12:48,-91.63,purchase,retail,"Briggs, Young and Thomas",atm
