account_id,balance_date,available_balance,ledger_balance,overdraft_count
ACC-00000005,2024-09-30,7289.84,7298.6,0
ACC-00000005,2024-10-31,7942.9,7975.92,0
ACC-00000005,2024-11-30,8109.72,8163.46,0
ACC-00000005,2024-12-31,8355.45,8451.98,0
ACC-00000005,2025-01-31,8246.93,8261.28,0
ACC-00000005,2025-02-28,8251.61,8216.1,0
ACC-00000005,2025-03-31,8086.57,8093.78,0
ACC-00000005,2025-04-30,7828.32,7850.56,0
ACC-00000005,2025-05-31,7568.93,7560.41,0
ACC-00000005,2025-06-30,7114.05,7118.83,0
ACC-00000005,2025-07-31,6997.91,7031.06,0
ACC-00000005,2025-08-31,6554.44,6518.98,0
ACC-00000005,2025-09-30,7368.15,7319.38,0
ACC-00000005,2025-10-31,7434.19,7391.32,0
ACC-00000005,2025-11-30,7970.17,8069.84,0
ACC-00000005,2025-12-31,7921.97,7885.97,0
ACC-00000006,2021-01-30,189.0,224.77,0
ACC-00000006,2021-02-28,-582.96,-616.93,1
ACC-00000006,2021-03-31,-1000.0,-941.8,4
ACC-00000006,2021-04-30,-1000.0,-978.94,4
ACC-00000006,2021-05-31,-1000.0,-985.89,4
ACC-00000006,2021-06-30,-710.47,-665.38,2
ACC-00000006,2021-07-31,-1000.0,-968.07,2
ACC-00000006,2021-08-31,-768.71,-671.04,2
ACC-00000006,2021-09-30,-257.15,-292.56,1
ACC-00000006,2021-10-31,-358.6,-361.12,2
ACC-00000006,2021-11-30,-1000.0,-976.35,4
ACC-00000006,2021-12-31,-439.31,-480.66,3
ACC-00000006,2022-01-31,102.61,83.46,0
ACC-00000006,2022-02-28,-342.04,-315.09,1
ACC-00000006,2022-03-31,-242.3,-155.62,2
ACC-00000006,2022-04-30,-302.67,-242.55,1
ACC-00000006,2022-05-31,-519.77,-487.76,1
ACC-00000006,2022-06-30,87.24,117.22,0
ACC-00000006,2022-07-31,412.34,454.89,0
ACC-00000006,2022-08-31,595.16,608.97,0
ACC-00000006,2022-09-30,702.86,672.11,0
ACC-00000006,2022-10-31,558.33,617.29,0
ACC-00000006,2022-11-30,-610.5,-651.83,4
ACC-00000006,2022-12-31,-324.6,-233.43,1
ACC-00000006,2023-01-31,-145.97,-191.43,1
ACC-00000006,2023-02-28,208.13,261.91,0
ACC-00000006,2023-03-31,-84.65,-15.52,1
ACC-00000006,2023-04-30,191.64,247.4,0
ACC-00000006,2023-05-31,-186.81,-213.08,1
ACC-00000006,2023-06-30,-427.08,-440.37,3
ACC-00000006,2023-07-31,164.8,202.15,0
ACC-00000006,2023-08-31,459.53,542.28,0
ACC-00000006,2023-09-30,118.76,164.3,0
ACC-00000006,2023-10-31,-278.41,-266.17,3
ACC-00000006,2023-11-30,-901.38,-829.34,1
ACC-00000006,2023-12-31,-1000.0,-985.64,1
ACC-00000006,2024-01-31,-781.17,-768.77,1
ACC-00000006,2024-02-29,-1000.0,-959.6,1
ACC-00000006,2024-03-31,-1000.0,-1032.88,2
ACC-00000006,2024-04-30,-1000.0,-944.67,1
ACC-00000006,2024-05-31,-745.69,-776.08,3
ACC-00000006,2024-06-30,-1000.0,-1034.39,2
ACC-00000006,2024-07-31,-1000.0,-924.6,4
ACC-00000006,2024-08-31,-1000.0,-935.18,2
ACC-00000006,2024-09-30,-1000.0,-1041.0,2
ACC-00000006,2024-10-31,-793.65,-711.94,3
ACC-00000006,2024-11-30,-878.16,-913.36,2
ACC-00000006,2024-12-31,-1000.0,-1013.47,4
ACC-00000006,2025-01-31,-1000.0,-903.75,2
ACC-00000006,2025-02-28,-352.46,-364.95,2
ACC-00000006,2025-03-31,-56.86,-16.4,4
ACC-00000006,2025-04-30,92.1,120.27,0
ACC-00000006,2025-05-31,-402.47,-392.24,2
ACC-00000006,2025-06-30,-381.59,-368.28,3
ACC-00000006,2025-07-31,-181.27,-111.35,2
ACC-00000006,2025-08-31,106.51,166.82,0
ACC-00000006,2025-09-30,374.32,397.17,0
ACC-00000006,2025-10-31,429.99,505.95,0
ACC-00000006,2025-11-30,424.83,451.81,0
ACC-00000006,2025-12-31,1214.72,1230.12,0
ACC-00000007,2020-11-24,2418.76,2504.79,0
ACC-00000007,2020-12-31,2638.62,2642.58,0
ACC-00000007,2021-01-31,2254.94,2279.78,0
ACC-00000007,2021-02-28,2543.77,2524.55,0
ACC-00000007,2021-03-31,2138.22,2171.62,0
ACC-00000007,2021-04-30,1957.88,1962.76,0
ACC-00000007,2021-05-31,1767.07,1737.49,0
ACC-00000007,2021-06-30,1711.45,1767.57,0
ACC-00000007,2021-07-31,1465.02,1529.48,0
ACC-00000007,2021-08-31,581.61,598.32,0
ACC-00000007,2021-09-30,718.12,788.3,0
ACC-00000007,2021-10-31,-33.68,-50.34,4
ACC-00000007,2021-11-30,-897.31,-805.39,1
ACC-00000007,2021-12-31,-531.11,-493.3,4
ACC-00000007,2022-01-31,-362.35,-270.77,3
ACC-00000007,2022-02-28,-230.12,-177.02,4
ACC-00000007,2022-03-31,-586.99,-631.9,4
ACC-00000007,2022-04-30,-181.39,-164.73,2
ACC-00000007,2022-05-31,-160.87,-148.33,4
ACC-00000007,2022-06-30,781.0,844.82,0
ACC-00000007,2022-07-31,1059.17,1107.2,0
ACC-00000007,2022-08-31,993.75,1071.42,0
ACC-00000007,2022-09-30,2312.61,2382.98,0
ACC-00000007,2022-10-31,2300.57,2310.75,0
ACC-00000007,2022-11-30,2640.5,2679.35,0
ACC-00000007,2022-12-31,2235.84,2320.59,0
ACC-00000007,2023-01-31,2279.38,2318.76,0
ACC-00000007,2023-02-28,2497.58,2583.97,0
ACC-00000007,2023-03-31,2365.74,2331.84,0
ACC-00000007,2023-04-30,3410.07,3504.4,0
ACC-00000007,2023-05-31,3390.0,3366.74,0
ACC-00000007,2023-06-30,4058.49,4051.42,0
ACC-00000007,2023-07-31,4543.54,4565.5,0
ACC-00000007,2023-08-31,4416.69,4412.88,0
ACC-00000007,2023-09-30,4670.2,4709.63,0
ACC-00000007,2023-10-31,4322.01,4285.86,0
ACC-00000007,2023-11-30,3751.47,3848.72,0
ACC-00000007,2023-12-31,3905.0,3893.95,0
ACC-00000007,2024-01-31,4422.72,4476.42,0
ACC-00000007,2024-02-29,5073.05,5087.55,0
ACC-00000007,2024-03-31,5366.71,5337.35,0
ACC-00000007,2024-04-30,5030.86,5023.04,0
ACC-00000007,2024-05-31,4004.35,4098.09,0
ACC-00000007,2024-06-30,4714.79,4791.94,0
ACC-00000007,2024-07-31,4823.18,4806.02,0
ACC-00000007,2024-08-31,5148.14,5175.92,0
ACC-00000007,2024-09-30,5321.05,5379.59,0
ACC-00000007,2024-10-31,5799.07,5853.21,0
ACC-00000007,2024-11-30,5824.27,5856.26,0
ACC-00000007,2024-12-31,4640.24,4731.62,0
ACC-00000007,2025-01-31,5637.55,5635.6,0
ACC-00000007,2025-02-28,6585.08,6631.62,0
ACC-00000007,2025-03-31,6030.76,6082.31,0
ACC-00000007,2025-04-30,6291.97,6281.98,0
ACC-00000007,2025-05-31,6754.77,6812.16,0
ACC-00000007,2025-06-30,7535.26,7488.21,0
ACC-00000007,2025-07-31,8081.85,8041.25,0
ACC-00000007,2025-08-31,7888.23,7953.64,0
ACC-00000007,2025-09-30,7856.0,7946.63,0
ACC-00000007,2025-10-31,7432.4,7394.05,0
ACC-00000007,2025-11-30,7566.04,7650.96,0
ACC-00000007,2025-12-31,6478.36,6478.25,0
ACC-00000008,2020-03-09,-1446.0,-1444.88,0
ACC-00000008,2020-04-30,-895.29,-916.64,0
ACC-00000008,2020-05-31,-600.2,-626.96,0
ACC-00000008,2020-06-30,302.15,345.16,0
ACC-00000008,2020-07-31,-150.38,-57.32,0
ACC-00000008,2020-08-31,-151.88,-76.67,0
ACC-00000008,2020-09-30,168.86,259.05,0
ACC-00000008,2020-10-31,-304.18,-230.71,0
ACC-00000008,2020-11-30,-751.57,-764.78,0
ACC-00000008,2020-12-31,-781.3,-735.29,0
ACC-00000008,2021-01-31,-1446.0,-1356.51,0
ACC-00000008,2021-02-28,-1446.0,-1467.06,0
ACC-00000008,2021-03-31,-86.07,-87.78,0
ACC-00000008,2021-04-30,-317.77,-261.98,0
ACC-00000008,2021-05-31,-256.09,-188.88,0
ACC-00000008,2021-06-30,290.12,249.27,0
ACC-00000008,2021-07-31,224.56,312.72,0
ACC-00000008,2021-08-31,-373.15,-343.41,0
ACC-00000008,2021-09-30,613.99,582.66,0
ACC-00000008,2021-10-31,-53.57,-5.51,0
ACC-00000008,2021-11-30,27.6,84.76,0
ACC-00000008,2021-12-31,-401.51,-389.79,0
ACC-00000008,2022-01-31,-368.36,-278.61,0
ACC-00000008,2022-02-28,-1013.34,-1004.74,0
ACC-00000008,2022-03-31,-907.49,-840.11,0
ACC-00000008,2022-04-30,-674.21,-583.53,0
ACC-00000008,2022-05-31,278.96,315.8,0
ACC-00000008,2022-06-30,765.64,833.37,0
ACC-00000008,2022-07-31,1203.69,1260.73,0
ACC-00000008,2022-08-31,859.1,899.41,0
ACC-00000008,2022-09-30,968.97,973.04,0
ACC-00000008,2022-10-31,760.23,820.58,0
ACC-00000008,2022-11-30,1905.73,1867.05,0
ACC-00000008,2022-12-31,2073.38,2168.35,0
ACC-00000008,2023-01-31,1274.87,1320.53,0
ACC-00000008,2023-02-28,1500.32,1551.26,0
ACC-00000008,2023-03-31,1518.81,1525.44,0
ACC-00000008,2023-04-30,1594.51,1630.11,0
ACC-00000008,2023-05-31,1317.56,1280.43,0
ACC-00000008,2023-06-30,965.17,1047.06,0
ACC-00000008,2023-07-31,1387.84,1378.97,0
ACC-00000008,2023-08-31,949.85,921.75,0
ACC-00000008,2023-09-30,537.6,612.8,0
ACC-00000008,2023-10-31,1072.31,1054.63,0
ACC-00000008,2023-11-30,811.53,895.74,0
ACC-00000008,2023-12-31,807.18,783.88,0
ACC-00000008,2024-01-31,714.6,705.29,0
ACC-00000008,2024-02-29,-221.73,-265.71,0
ACC-00000008,2024-03-31,-810.51,-722.08,0
ACC-00000008,2024-04-30,-1430.92,-1355.49,0
ACC-00000008,2024-05-31,-884.85,-814.69,0
ACC-00000008,2024-06-30,-240.82,-265.49,0
ACC-00000008,2024-07-31,-589.34,-620.36,0
ACC-00000008,2024-08-31,-446.78,-460.37,0
ACC-00000008,2024-09-30,-145.99,-92.37,0
ACC-00000008,2024-10-31,14.78,27.27,0
ACC-00000008,2024-11-30,937.22,979.21,0
ACC-00000008,2024-12-31,996.57,1025.99,0
ACC-00000008,2025-01-31,1298.15,1250.95,0
ACC-00000008,2025-02-28,619.47,653.48,0
ACC-00000008,2025-03-31,398.1,365.23,0
ACC-00000008,2025-04-30,619.81,715.35,0
ACC-00000008,2025-05-31,379.22,360.51,0
ACC-00000008,2025-06-30,796.57,796.68,0
ACC-00000008,2025-07-31,1430.63,1416.51,0
ACC-00000008,2025-08-31,1294.82,1352.95,0
ACC-00000008,2025-09-30,1203.36,1157.26,0
ACC-00000008,2025-10-31,1529.23,1603.37,0
ACC-00000008,2025-11-30,1141.87,1181.41,0
ACC-00000008,2025-12-31,1371.92,1445.64,0
ACC-00000009,2025-04-07,1560.05,1659.68,0
ACC-00000009,2025-05-31,1251.42,1235.85,0
ACC-00000009,2025-06-30,1601.24,1563.87,0
ACC-00000009,2025-07-31,1996.84,1965.23,0
ACC-00000009,2025-08-31,1516.84,1584.36,0
ACC-00000009,2025-09-30,840.12,799.29,0
ACC-00000009,2025-10-31,235.73,243.1,0
ACC-00000009,2025-11-30,570.22,520.55,0
ACC-00000009,2025-12-31,148.27,173.87,0
ACC-00000010,2019-11-15,-1059.12,-983.75,0
ACC-00000010,2019-12-31,-1537.76,-1507.86,0
ACC-00000010,2020-01-31,-2105.84,-2098.09,0
ACC-00000010,2020-02-29,-2132.71,-2071.7,0
ACC-00000010,2020-03-31,-2054.02,-2017.71,0
ACC-00000010,2020-04-30,-2532.93,-2454.74,0
ACC-00000010,2020-05-31,-2843.36,-2756.71,0
ACC-00000010,2020-06-30,-2579.67,-2581.41,0
ACC-00000010,2020-07-31,-2211.99,-2186.18,0
ACC-00000010,2020-08-31,-3325.2,-3273.58,0
ACC-00000010,2020-09-30,-3364.35,-3319.24,0
ACC-00000010,2020-10-31,-4218.32,-4244.38,0
ACC-00000010,2020-11-30,-3985.6,-3917.95,0
ACC-00000010,2020-12-31,-3915.23,-3913.65,0
ACC-00000010,2021-01-31,-4036.71,-4054.76,0
ACC-00000010,2021-02-28,-3028.0,-3045.78,0
ACC-00000010,2021-03-31,-2883.35,-2784.18,0
ACC-00000010,2021-04-30,-3489.16,-3475.71,0
ACC-00000010,2021-05-31,-4051.52,-3989.77,0
ACC-00000010,2021-06-30,-4238.39,-4270.57,0
ACC-00000010,2021-07-31,-3842.12,-3853.7,0
ACC-00000010,2021-08-31,-3731.1,-3669.99,0
ACC-00000010,2021-09-30,-4085.19,-4070.8,0
ACC-00000010,2021-10-31,-4496.78,-4472.72,0
ACC-00000010,2021-11-30,-4621.29,-4595.72,0
ACC-00000010,2021-12-31,-3671.68,-3682.02,0
ACC-00000010,2022-01-31,-3408.38,-3458.01,0
ACC-00000010,2022-02-28,-3175.16,-3088.42,0
ACC-00000010,2022-03-31,-2949.66,-2854.3,0
ACC-00000010,2022-04-30,-3165.08,-3087.37,0
ACC-00000010,2022-05-31,-3667.52,-3577.42,0
ACC-00000010,2022-06-30,-3680.58,-3713.58,0
ACC-00000010,2022-07-31,-3736.98,-3668.71,0
ACC-00000010,2022-08-31,-3316.6,-3308.06,0
ACC-00000010,2022-09-30,-2908.08,-2897.14,0
ACC-00000010,2022-10-31,-3297.14,-3199.68,0
ACC-00000010,2022-11-30,-3963.18,-4006.19,0
ACC-00000010,2022-12-31,-3430.61,-3423.26,0
ACC-00000010,2023-01-31,-3753.89,-3661.4,0
ACC-00000010,2023-02-28,-3299.77,-3227.51,0
ACC-00000010,2023-03-31,-3517.71,-3566.33,0
ACC-00000010,2023-04-30,-4301.55,-4279.61,0
ACC-00000010,2023-05-31,-4648.2,-4628.78,0
ACC-00000010,2023-06-30,-4478.24,-4472.97,0
ACC-00000010,2023-07-31,-4381.17,-4421.9,0
ACC-00000010,2023-08-31,-5177.79,-5093.17,0
ACC-00000010,2023-09-30,-4839.9,-4865.56,0
ACC-00000010,2023-10-31,-4942.44,-4862.34,0
ACC-00000010,2023-11-30,-4678.73,-4586.38,0
ACC-00000010,2023-12-31,-4444.04,-4469.13,0
ACC-00000010,2024-01-31,-4302.34,-4211.18,0
ACC-00000010,2024-02-29,-4776.18,-4801.13,0
ACC-00000010,2024-03-31,-4637.27,-4677.37,0
ACC-00000010,2024-04-30,-4418.46,-4435.64,0
ACC-00000010,2024-05-31,-4754.78,-4720.53,0
ACC-00000010,2024-06-30,-4480.27,-4441.78,0
ACC-00000010,2024-07-31,-4326.73,-4291.28,0
ACC-00000010,2024-08-31,-4453.59,-4473.03,0
ACC-00000010,2024-09-30,-4198.25,-4117.33,0
ACC-00000010,2024-10-31,-5085.97,-5030.06,0
ACC-00000010,2024-11-30,-5653.78,-5690.01,0
ACC-00000010,2024-12-31,-4962.87,-4910.37,0
ACC-00000010,2025-01-31,-5014.02,-4969.27,0
ACC-00000010,2025-02-28,-5300.39,-5323.29,0
ACC-00000010,2025-03-31,-6002.13,-5975.79,0
ACC-00000010,2025-04-30,-5093.44,-5012.05,0
ACC-00000010,2025-05-31,-4510.41,-4551.13,0
ACC-00000010,2025-06-30,-3805.9,-3770.38,0
ACC-00000010,2025-07-31,-4670.85,-4717.59,0
