transaction_id,account_id,transaction_date,transaction_time,amount,transaction_type,merchant_category,merchant_name,channel
TXN-0000000106,ACC-00000014,2021-02-15,04:42:51,-98.55,withdrawal,,,mobile
TXN-0000000107,ACC-00000014,2020-05-28,05:54:44,-0.66,purchase,travel,"Sanders, Miller and Murphy",mobile
TXN-0000000108,ACC-00000014,2023-01-02,00:49:35,-3.35,purchase,grocery,"James, Stewart and Higgins",mobile
TXN-0000000109,ACC-00000014,2020-10-12,14:33:58,-10.99,purchase,retail,Brennan-Johnson,mobile
TXN-0000000110,ACC-00000014,2022-04-14,04:51:04,-60.07,purchase,retail,Welch LLC,online
TXN-0000000111,ACC-00000015,2025-04-30,07:14:00,-5.57,purchase,retail,"Davis, Good and Hodges",online
TXN-0000000112,ACC-00000015,2024-10-17,02:54:15,-4.3,withdrawal,,,online
TXN-0000000113,ACC-00000015,2024-06-12,11:42:39,-17.98,purchase,fuel,Jackson-Evans,mobile
TXN-0000000114,ACC-00000015,2025-03-04,16:41:49,-17.93,purchase,utilities,Nguyen Inc,online
TXN-0000000115,ACC-00000016,2024-01-26,05:03:09,-606.18,purchase,healthcare,Brooks-Thomas,mobile
TXN-0000000116,ACC-00000016,2025-08-20,23:11:47,-10.95,purchase,travel,Knight-Sparks,mobile
TXN-0000000117,ACC-00000016,2023-08-20,08:56:21,105.0,transfer,,,mobile
TXN-0000000118,ACC-00000016,2022-09-04,23:37:57,-0.45,purchase,retail,Lynch Group,phone
TXN-0000000119,ACC-00000016,2023-01-04,22:38:21,-34.49,purchase,entertainment,"Allen, Durham and Thomas",mobile
TXN-0000000120,ACC-00000016,2023-01-21,06:19:28,-2.2,purchase,fuel,"King, Scott and Smith",online
TXN-0000000121,ACC-00000016,2023-09-28,12:07:53,-8.08,purchase,restaurant,Santana-Byrd,mobile
TXN-0000000122,ACC-00000016,2025-01-09,20:20:24,-17.89,withdrawal,,,mobile
TXN-0000000123,ACC-00000016,2024-03-29,12:27:33,-0.52,purchase,entertainment,Landry-Huerta,mobile
TXN-0000000124,ACC-00000016,2022-12-24,21:46:52,5.67,transfer,,,online
TXN-0000000125,ACC-00000017,2020-06-14,06:08:28,-164.12,withdrawal,,,mobile
TXN-0000000126,ACC-00000017,2022-12-22,20:03:03,-46.12,withdrawal,,,mobile
TXN-0000000127,ACC-00000017,2021-10-19,14:27:28,-38.35,purchase,entertainment,Bryant-Turner,mobile
TXN-0000000128,ACC-00000017,2023-02-26,23:28:40,-7.75,purchase,entertainment,Rodriguez-James,phone
TXN-0000000129,ACC-00000017,2021-09-28,09:22:49,-16.87,purchase,fuel,"Phillips, Lyons and Johnson",online
TXN-0000000130,ACC-00000017,2020-10-16,19:19:26,-2.49,withdrawal,,,mobile
TXN-0000000131,ACC-00000017,2024-11-24,05:55:38,-26.13,withdrawal,,,mobile
TXN-0000000132,ACC-00000017,2024-11-16,00:57:49,-2.7,purchase,utilities,Knight Ltd,atm
TXN-0000000133,ACC-00000017,2020-02-08,09:27:41,-1.72,purchase,grocery,"Beltran, Lozano and Mcgee",online
TXN-0000000134,ACC-00000018,2023-07-04,03:30:59,65.33,transfer,,,online
TXN-0000000135,ACC-00000018,2024-03-26,09:17:39,-3.78,purchase,travel,Lawson LLC,mobile
TXN-0000000136,ACC-00000018,2020-07-13,05:21:21,-285.79,withdrawal,,,online
TXN-0000000137,ACC-00000018,2022-09-26,23:25:42,-23.7,purchase,utilities,Oliver Ltd,phone
TXN-0000000138,ACC-00000018,2026-01-12,00:32:30,-43.0,purchase,grocery,"Saunders, Becker and Taylor",online
TXN-0000000139,ACC-00000018,2021-07-30,13:20:28,117.6,deposit,,,mobile
TXN-0000000140,ACC-00000018,2024-04-30,21:11:36,994.99,deposit,,,mobile
TXN-0000000141,ACC-00000018,2024-02-20,20:29:03,-10.04,withdrawal,,,mobile
TXN-0000000142,ACC-00000018,2022-02-03,13:38:24,213.03,deposit,,,online
TXN-0000000143,ACC-00000018,2025-06-30,00:28:42,-55.42,withdrawal,,,online
TXN-0000000144,ACC-00000018,2024-05-19,17:16:44,476.63,deposit,,,online
TXN-0000000145,ACC-00000018,2024-09-02,06:43:02,-38.56,withdrawal,,,branch
TXN-0000000146,ACC-00000019,2024-04-08,09:14:26,-40.98,withdrawal,,,mobile
TXN-0000000147,ACC-00000019,2020-08-07,00:14:38,-25.43,purchase,utilities,Oconnor-Davis,mobile
TXN-0000000148,ACC-00000019,2020-12-10,20:23:20,-20.27,purchase,healthcare,Burgess-Thompson,online
TXN-0000000149,ACC-00000019,2023-10-20,21:10:07,425.02,transfer,,,mobile
TXN-0000000150,ACC-00000020,2022-03-15,16:53:51,-3.48,purchase,travel,"Walter, Diaz and Shaw",online
TXN-0000000151,ACC-00000020,2021-09-18,09:07:34,-4.08,purchase,utilities,Scott Group,atm
TXN-0000000152,ACC-00000020,2022-09-20,13:24:25,-6.88,purchase,travel,Francis-Morgan,atm
TXN-0000000153,ACC-00000020,2021-10-15,10:33:07,-118.67,withdrawal,,,mobile
TXN-0000000154,ACC-00000020,2022-04-26,13:49:08,15.96,deposit,,,mobile
TXN-0000000155,ACC-00000020,2025-04-10,02:48:59,-48.62,purchase,retail,Webster and Sons,mobile
TXN-0000000156,ACC-00000020,2023-06-04,01:55:37,-13.57,purchase,restaurant,"Craig, Sanders and Singleton",online
TXN-0000000157,ACC-00000020,2021-03-23,09:19:09,34.05,transfer,,,online
TXN-0000000158,ACC-00000020,2023-02-21,11:45:42,40.56,transfer,,,online
TXN-0000000159,ACC-00000021,2021-05-17,12:09:54,14.38,deposit,,,online
TXN-0000000160,ACC-00000021,2020-12-23,18:26:03,-12.27,purchase,entertainment,Smith-Herrera,mobile
TXN-0000000161,ACC-00000021,2024-02-15,05:54:38,-28.12,withdrawal,,,atm
TXN-0000000162,ACC-00000021,2022-12-15,05:45:42,-77.95,withdrawal,,,online
TXN-0000000163,ACC-00000021,2023-04-12,18:49:33,-8.51,withdrawal,,,online
TXN-0000000164,ACC-00000021,2024-12-24,00:39:29,-6.14,purchase,grocery,"Baker, James and Little",mobile
TXN-0000000165,ACC-00000021,2025-07-19,22:58:03,-46.54,withdrawal,,,atm
TXN-0000000166,ACC-00000021,2023-01-17,03:41:04,-5.96,withdrawal,,,online
TXN-0000000167,ACC-00000021,2022-01-07,16:11:59,271.12,deposit,,,branch
TXN-0000000168,ACC-00000021,2021-09-20,20:32:50,-49.71,purchase,grocery,Johnson-Henson,branch
TXN-0000000169,ACC-00000022,2025-02-05,15:21:57,15.64,transfer,,,online
TXN-0000000170,ACC-00000022,2023-06-25,08:49:19,-55.24,purchase,healthcare,"Walker, Brown and Colon",online
TXN-0000000171,ACC-00000022,2026-01-03,02:25:30,-9.87,purchase,entertainment,Banks-Wilson,online
TXN-0000000172,ACC-00000022,2025-01-31,21:53:57,-11.6,withdrawal,,,online
TXN-0000000173,ACC-00000022,2023-07-01,00:32:34,16.28,deposit,,,online
TXN-0000000174,ACC-00000022,2025-07-05,06:01:52,4.31,deposit,,,online
TXN-0000000175,ACC-00000022,2025-02-16,22:45:27,-56.79,purchase,grocery,Davis PLC,online
TXN-0000000176,ACC-00000022,2025-06-15,20:20:59,-60.46,purchase,grocery,Chavez-Santiago,online
TXN-0000000177,ACC-00000022,2025-02-12,04:52:55,6.96,deposit,,,mobile
TXN-0000000178,ACC-00000022,2025-03-17,00:15:40,-34.03,purchase,fuel,"Barnes, Newton and Moore",mobile
TXN-0000000179,ACC-00000023,2025-05-25,04:07:55,-41.53,withdrawal,,,online
TXN-0000000180,ACC-00000023,2025-08-13,04:42:21,121.59,deposit,,,online
TXN-0000000181,ACC-00000023,2025-10-17,23:29:49,-9.53,purchase,travel,Gilbert-Crosby,online
TXN-0000000182,ACC-00000023,2026-01-04,08:18:47,-15.27,purchase,retail,Vaughn and Sons,mobile
TXN-0000000183,ACC-00000023,2025-09-30,23:24:34,176.67,transfer,,,branch
TXN-0000000184,ACC-00000023,2025-08-12,16:12:38,-10.52,purchase,healthcare,Foley Inc,mobile
TXN-0000000185,ACC-00000023,2024-09-15,03:50:15,30.22,transfer,,,mobile
TXN-0000000186,ACC-00000023,2025-01-09,18:32:00,-15.99,withdrawal,,,online
TXN-0000000187,ACC-00000023,2025-06-09,07:06:38,-5.77,purchase,healthcare,"Howard, Sanders and Lopez",mobile
TXN-0000000188,ACC-00000023,2024-09-22,01:28:44,46.35,transfer,,,branch
TXN-0000000189,ACC-00000023,2024-06-04,16:23:03,-94.08,purchase,utilities,Bates Ltd,mobile
TXN-0000000190,ACC-00000023,2024-03-19,03:26:21,202.04,transfer,,,online
TXN-0000000191,ACC-00000025,2024-05-26,22:30:09,-42.82,purchase,restaurant,Williams LLC,mobile
TXN-0000000192,ACC-00000025,2025-08-29,07:32:56,-9.76,purchase,entertainment,Buchanan and Sons,mobile
TXN-0000000193,ACC-00000025,2024-10-26,09:24:19,-6.37,purchase,utilities,"Clark, Robinson and Kane",mobile
TXN-0000000194,ACC-00000025,2024-11-27,11:28:17,-0.55,purchase,retail,Kramer PLC,atm
TXN-0000000195,ACC-00000025,2025-08-02,16:53:13,-3.98,withdrawal,,,online
TXN-0000000196,ACC-00000025,2023-11-05,05:44:28,-3.31,withdrawal,,,mobile
TXN-0000000197,ACC-00000025,2025-11-23,23:19:38,-84.61,withdrawal,,,online
TXN-0000000198,ACC-00000025,2025-02-08,18:27:36,-33.54,purchase,utilities,"King, Thompson and Guerrero",phone
TXN-0000000199,ACC-00000025,2025-10-31,00:27:01,-2.91,purchase,restaurant,Smith and Sons,mobile
TXN-0000000200,ACC-00000025,2025-01-28,14:24:54,-23.62,purchase,utilities,Smith-Baker,mobile
TXN-0000000201,ACC-00000025,2025-04-11,22:34:51,-8.08,purchase,entertainment,"Fisher, Wilson and Brown",mobile
TXN-0000000202,ACC-00000025,2025-04-29,17:14:25,-0.54,withdrawal,,,mobile
TXN-0000000203,ACC-00000026,2024-10-26,12:39:36,12.27,payment,,,mobile
TXN-0000000204,ACC-00000026,2021-11-24,13:31:27,-311.34,purchase,retail,"Wheeler, Hayes and Walker",mobile
TXN-0000000205,ACC-00000026,2024-10-23,20:15:03,197.93,payment,,,online
TXN-0000000206,ACC-00000026,2021-11-30,17:00:19,-9.95,purchase,grocery,"Logan, Camacho and Boyd",mobile
TXN-0000000207,ACC-00000026,2025-06-11,06:01:28,-6.88,purchase,healthcare,"Maynard, Brown and Mendoza",atm
TXN-0000000208,ACC-00000026,2025-02-27,02:07:07,119.33,payment,,,branch
TXN-0000000209,ACC-00000026,2020-12-14,01:05:54,11.05,payment,,,online
TXN-0000000210,ACC-00000026,2020-11-06,14:55:02,-6.1,purchase,retail,Henry Group,online
TXN-0000000211,ACC-00000026,2024-09-10,12:58:48,-17.12,purchase,restaurant,Morris and Sons,mobile
TXN-0000000212,ACC-00000027,2026-01-21,07:38:08,-10.17,purchase,fuel,Hill Ltd,atm
TXN-0000000213,ACC-00000027,2025-06-27,11:21:14,-5.93,fee,,,mobile
TXN-0000000214,ACC-00000027,2025-12-03,15:41:25,187.71,transfer,,,online
TXN-0000000215,ACC-00000027,2026-01-01,12:40:25,87.11,transfer,,,online
TXN-0000000216,ACC-00000027,2025-08-18,03:47:21,-16.79,purchase,utilities,Vang-Schmidt,online
TXN-0000000217,ACC-00000027,2025-12-26,23:29:31,-6.22,purchase,travel,"Jacobs, Garcia and Miles",online
TXN-0000000218,ACC-00000028,2025-04-23,10:42:41,-6.43,purchase,fuel,"Rich, Arnold and Glenn",branch
TXN-0000000219,ACC-00000028,2025-08-28,10:59:47,343.05,deposit,,,online
TXN-0000000220,ACC-00000029,2025-07-12,05:43:38,66.7,deposit,,,online
TXN-0000000221,ACC-00000029,2025-02-11,11:29:31,-17.49,purchase,entertainment,Morgan-Chavez,branch
TXN-0000000222,ACC-00000029,2025-12-31,14:49:00,7.88,transfer,,,online
TXN-0000000223,ACC-00000029,2025-11-18,08:17:48,-20.37,purchase,grocery,Edwards LLC,atm
TXN-0000000224,ACC-00000029,2025-01-09,07:41:10,-132.73,fee,,,mobile
TXN-0000000225,ACC-00000029,2025-04-04,23:48:57,-2.5,purchase,healthcare,Mckay-Mcdaniel,mobile
TXN-0000000226,ACC-00000029,2025-03-23,14:34:49,-1.82,withdrawal,,,online
TXN-0000000227,ACC-00000029,2025-04-21,08:22:40,-41.14,purchase,grocery,Decker Inc,mobile
TXN-0000000228,ACC-00000030,2023-10-04,15:14:38,-92.59,purchase,travel,Garner LLC,online
TXN-0000000229,ACC-00000030,2024-09-14,07:20:41,-66.39,purchase,fuel,Hawkins PLC,branch
TXN-0000000230,ACC-00000030,2025-11-26,17:11:17,-39.49,withdrawal,,,atm
TXN-0000000231,ACC-00000031,2025-10-16,09:29:07,469.57,deposit,,,mobile
TXN-0000000232,ACC-00000031,2024-06-06,06:29:00,435.27,transfer,,,branch
TXN-0000000233,ACC-00000031,2022-08-27,01:48:00,-342.06,withdrawal,,,branch
TXN-0000000234,ACC-00000031,2025-05-25,09:59:27,-55.88,purchase,restaurant,Gomez-Ortega,mobile
TXN-0000000235,ACC-00000031,2025-01-28,01:37:27,-13.23,purchase,travel,Parrish-Griffith,mobile
TXN-0000000236,ACC-00000031,2022-09-20,06:34:18,-12.11,withdrawal,,,mobile
TXN-0000000237,ACC-00000031,2024-02-20,23:01:44,43.6,deposit,,,atm
TXN-0000000238,ACC-00000031,2022-12-03,20:08:37,-2.34,purchase,restaurant,Garcia-Romero,branch
TXN-0000000239,ACC-00000031,2025-12-16,01:16:48,-24.44,purchase,fuel,"Olson, Boone and Bell",online
TXN-0000000240,ACC-00000031,2022-11-04,05:09:12,-6.63,purchase,entertainment,Wilson-Ramirez,mobile
TXN-0000000241,ACC-00000032,2024-01-02,14:18:14,-46.93,withdrawal,,,mobile
TXN-0000000242,ACC-00000032,2024-07-18,15:31:18,28.42,deposit,,,online
TXN-0000000243,ACC-00000032,2024-06-03,08:59:01,-32.44,purchase,travel,"Villegas, Cardenas and Austin",online
TXN-0000000244,ACC-00000032,2022-06-23,20:12:14,-239.95,withdrawal,,,online
TXN-0000000245,ACC-00000033,2023-04-01,07:40:35,-83.51,purchase,grocery,Lynch Ltd,online
TXN-0000000246,ACC-00000033,2023-03-30,18:59:31,-28.92,purchase,entertainment,Johnson-Nelson,branch
TXN-0000000247,ACC-00000033,2025-03-02,20:32:32,3.44,transfer,,,phone
TXN-0000000248,ACC-00000033,2023-09-29,09:18:20,14.36,deposit,,,online
TXN-0000000249,ACC-00000033,2025-01-13,17:37:44,-8.13,withdrawal,,,online
TXN-0000000250,ACC-00000033,2024-07-30,23:41:31,-1.46,purchase,travel,White and Sons,atm
TXN-0000000251,ACC-00000033,2025-03-12,09:20:51,441.5,transfer,,,atm
TXN-0000000252,ACC-00000033,2025-01-25,23:40:23,-58.31,purchase,grocery,Jones-Figueroa,online
TXN-0000000253,ACC-00000034,2024-07-22,15:35:27,398.68,payment,,,online
TXN-0000000254,ACC-00000034,2024-08-24,10:17:21,-2.43,purchase,restaurant,"Moreno, Bennett and Chavez",online
TXN-0000000255,ACC-00000034,2024-07-21,14:44:39,-17.91,purchase,fuel,Collins-Nguyen,phone
TXN-0000000256,ACC-00000034,2025-04-07,10:49:58,-12.76,purchase,retail,"Miller, Williams and Moore",mobile
TXN-0000000257,ACC-00000035,2023-07-03,15:11:01,-111.52,purchase,entertainment,Craig LLC,online
TXN-0000000258,ACC-00000035,2024-02-03,23:53:49,-128.71,purchase,restaurant,"Coleman, Lawson and Perry",phone
TXN-0000000259,ACC-00000035,2024-05-20,20:48:56,-4.44,purchase,restaurant,"Wilson, Jordan and Campbell",online
TXN-0000000260,ACC-00000035,2022-11-22,07:47:48,-12.57,purchase,retail,"Tucker, Estrada and Williams",atm
TXN-0000000261,ACC-00000035,2025-07-27,07:15:52,-1.23,interest,,,mobile
TXN-0000000262,ACC-00000035,2024-07-14,05:58:34,-73.43,purchase,retail,Smith LLC,online
TXN-0000000263,ACC-00000035,2022-10-19,13:49:20,5.22,payment,,,online
TXN-0000000264,ACC-00000035,2022-09-05,23:44:48,254.39,payment,,,online
TXN-0000000265,ACC-00000035,2024-08-04,07:43:51,38.43,payment,,,mobile
TXN-0000000266,ACC-00000035,2021-10-03,13:54:16,-7.29,purchase,restaurant,Roberts-Wilson,atm
TXN-0000000267,ACC-00000035,2026-01-24,10:23:15,-3.49,purchase,grocery,"Jordan, Anderson and Patel",mobile
TXN-0000000268,ACC-00000035,2023-08-31,06:10:41,-43.85,purchase,fuel,"Hansen, Barnett and Gomez",atm
TXN-0000000269,ACC-00000035,2025-11-10,03:56:19,-48.57,purchase,healthcare,"Williams, Smith and Morse",mobile
TXN-0000000270,ACC-00000035,2022-05-12,22:32:57,-17.71,purchase,restaurant,"Patterson, Sullivan and Bowman",online
TXN-0000000271,ACC-00000035,2023-02-06,22:20:45,-47.95,purchase,grocery,Sullivan LLC,mobile
