transaction_id,account_id,transaction_date,transaction_time,amount,transaction_type,merchant_category,merchant_name,channel
TXN-0000000060,ACC-00000007,2021-03-07,00:32:34,-42.84,purchase,retail,"Ortiz, Taylor and Shah",branch
TXN-0000000061,ACC-00000007,2022-08-31,19:02:25,-2.24,purchase,grocery,Wilson-Young,online
TXN-0000000062,ACC-00000007,2021-02-06,22:45:27,-32.69,fee,,,online
TXN-0000000063,ACC-00000007,2020-06-30,20:16:00,22.81,deposit,,,atm
TXN-0000000064,ACC-00000007,2022-10-10,09:02:27,-9.05,withdrawal,,,mobile
TXN-0000000065,ACC-00000007,2023-04-26,12:59:25,89.54,transfer,,,atm
TXN-0000000066,ACC-00000007,2020-02-01,00:36:17,-1.96,withdrawal,,,online
TXN-0000000067,ACC-00000007,2021-04-23,20:20:59,1.53,transfer,,,online
TXN-0000000068,ACC-00000007,2022-12-07,04:52:55,10.53,deposit,,,mobile
TXN-0000000069,ACC-00000007,2021-08-28,13:22:30,-6.35,withdrawal,,,mobile
TXN-0000000070,ACC-00000007,2021-10-10,00:15:40,-90.45,purchase,healthcare,Matthews-Barber,online
TXN-0000000071,ACC-00000007,2021-07-01,23:29:49,-500.66,purchase,utilities,"Garcia, Burns and Russell",mobile
TXN-0000000072,ACC-00000007,2022-02-24,08:18:47,-6.3,purchase,retail,Vaughn and Sons,branch
TXN-0000000073,ACC-00000008,2023-12-20,11:20:29,-5.12,purchase,entertainment,Sampson-Foley,mobile
TXN-0000000074,ACC-00000008,2023-09-14,16:12:38,-34.68,fee,,,atm
TXN-0000000075,ACC-00000008,2023-11-27,21:17:00,-25.48,purchase,restaurant,Stephens-Levine,atm
TXN-0000000076,ACC-00000008,2023-09-26,07:06:38,-385.41,purchase,grocery,Sanders and Sons,atm
TXN-0000000077,ACC-00000009,2021-04-24,16:23:03,-24.97,purchase,grocery,Davis-Lewis,mobile
TXN-0000000078,ACC-00000009,2022-08-11,03:26:21,-9.98,fee,,,mobile
TXN-0000000079,ACC-00000009,2020-05-17,22:30:09,-21.99,purchase,healthcare,Williams LLC,mobile
TXN-0000000080,ACC-00000009,2023-05-03,20:31:14,9.59,transfer,,,online
TXN-0000000081,ACC-00000009,2020-07-30,10:43:24,-13.22,withdrawal,,,atm
TXN-0000000082,ACC-00000009,2023-03-22,15:08:13,-11.57,purchase,entertainment,"Harris, Gallegos and Spencer",mobile
TXN-0000000083,ACC-00000009,2022-01-06,09:24:19,-20.46,purchase,fuel,Li and Sons,atm
TXN-0000000084,ACC-00000009,2023-11-13,11:28:17,-2.12,purchase,retail,Kramer PLC,atm
TXN-0000000085,ACC-00000009,2020-08-19,23:19:38,-52.06,purchase,healthcare,Garrison-Thomas,atm
TXN-0000000086,ACC-00000009,2023-06-17,03:04:30,-262.88,fee,,,atm
TXN-0000000087,ACC-00000009,2023-03-22,18:27:36,-5.2,purchase,grocery,Lindsey-Rodriguez,online
TXN-0000000088,ACC-00000009,2020-08-06,00:27:01,-27.46,purchase,travel,Smith and Sons,online
TXN-0000000089,ACC-00000009,2020-11-04,09:12:12,-76.6,withdrawal,,,mobile
TXN-0000000090,ACC-00000010,2022-09-03,14:24:54,-3.01,purchase,healthcare,Thompson Inc,atm
TXN-0000000091,ACC-00000010,2023-03-24,22:34:51,-1.12,purchase,utilities,"Fisher, Wilson and Brown",mobile
TXN-0000000092,ACC-00000010,2023-09-09,17:14:25,-21.04,interest,,,mobile
TXN-0000000093,ACC-00000010,2023-04-17,12:39:36,4.88,payment,,,mobile
TXN-0000000094,ACC-00000010,2022-08-14,13:31:27,-18.41,purchase,healthcare,"Wheeler, Hayes and Walker",online
TXN-0000000095,ACC-00000010,2022-12-28,17:46:01,-14.37,purchase,entertainment,Acosta Ltd,online
TXN-0000000096,ACC-00000010,2023-02-14,01:30:04,46.9,payment,,,mobile
TXN-0000000097,ACC-00000010,2023-06-01,03:50:15,-3.7,purchase,fuel,Schneider-Johnson,online
TXN-0000000098,ACC-00000010,2022-10-19,06:01:28,-14.68,fee,,,online
TXN-0000000099,ACC-00000010,2023-08-13,02:07:07,-3.17,interest,,,online
TXN-0000000100,ACC-00000010,2022-09-10,01:05:54,420.18,payment,,,mobile
TXN-0000000101,ACC-00000010,2023-08-11,14:55:02,-3.85,purchase,entertainment,Henry Group,branch
TXN-0000000102,ACC-00000011,2022-04-20,12:58:48,-300.51,purchase,fuel,Morris and Sons,online
TXN-0000000103,ACC-00000011,2021-06-15,07:38:08,-18.82,purchase,restaurant,Hill Ltd,online
TXN-0000000104,ACC-00000011,2019-08-21,11:21:14,36.6,deposit,,,mobile
TXN-0000000105,ACC-00000011,2019-10-11,15:41:25,640.78,transfer,,,mobile
TXN-0000000106,ACC-00000011,2021-12-25,17:21:34,-100.4,purchase,healthcare,James-Harper,branch
TXN-0000000107,ACC-00000011,2020-05-31,03:47:21,-27.18,withdrawal,,,mobile
TXN-0000000108,ACC-00000011,2021-06-02,23:29:31,-2.21,purchase,travel,"Jacobs, Garcia and Miles",online
TXN-0000000109,ACC-00000011,2021-02-12,14:54:43,29.24,deposit,,,online
TXN-0000000110,ACC-00000011,2021-02-05,05:43:38,-31.48,purchase,travel,"Le, Lewis and Hayes",atm
TXN-0000000111,ACC-00000012,2020-01-11,11:29:31,-1.56,purchase,fuel,Morgan-Chavez,online
TXN-0000000112,ACC-00000013,2020-02-27,14:49:00,72.48,payment,,,online
TXN-0000000113,ACC-00000013,2020-05-28,08:54:47,12.84,payment,,,online
TXN-0000000114,ACC-00000013,2021-05-07,07:15:16,-18.14,purchase,healthcare,Simmons-Ortega,mobile
TXN-0000000115,ACC-00000013,2021-01-30,14:34:49,-13.35,purchase,fuel,Mcdaniel Group,mobile
TXN-0000000116,ACC-00000013,2021-12-11,08:22:40,-250.72,purchase,grocery,Decker Inc,online
TXN-0000000117,ACC-00000013,2023-12-15,15:14:38,-7.16,purchase,fuel,Garner LLC,atm
TXN-0000000118,ACC-00000013,2023-09-17,07:20:41,-9.06,purchase,fuel,Hawkins PLC,online
TXN-0000000119,ACC-00000013,2023-12-20,03:04:46,-49.18,purchase,entertainment,"Rivera, Martinez and Gomez",mobile
TXN-0000000120,ACC-00000014,2023-03-12,09:59:27,-15.97,fee,,,mobile
TXN-0000000121,ACC-00000014,2021-05-18,03:39:39,-13.16,withdrawal,,,mobile
TXN-0000000122,ACC-00000014,2023-01-08,01:26:58,344.16,transfer,,,mobile
TXN-0000000123,ACC-00000014,2023-07-06,16:46:47,526.75,deposit,,,online
TXN-0000000124,ACC-00000014,2022-06-13,05:49:26,-20.26,purchase,utilities,Burke-Bell,mobile
TXN-0000000125,ACC-00000014,2023-11-24,18:46:49,-38.15,purchase,healthcare,"Lewis, Douglas and Walker",mobile
TXN-0000000126,ACC-00000014,2021-01-31,15:58:46,-49.25,purchase,entertainment,Bruce-Richardson,mobile
TXN-0000000127,ACC-00000014,2022-04-18,20:24:46,-20.49,fee,,,online
TXN-0000000128,ACC-00000014,2023-01-01,07:59:38,-14.77,withdrawal,,,mobile
TXN-0000000129,ACC-00000015,2023-04-11,15:20:11,-13.15,purchase,retail,Aguirre PLC,phone
TXN-0000000130,ACC-00000015,2021-02-26,02:38:20,58.13,deposit,,,mobile
TXN-0000000131,ACC-00000015,2022-04-06,11:36:43,-11.03,purchase,utilities,"Austin, Day and Johnson",mobile
TXN-0000000132,ACC-00000015,2022-02-08,20:32:32,-3.02,purchase,restaurant,"Adams, White and Park",mobile
TXN-0000000133,ACC-00000015,2020-12-30,12:50:32,-52.33,purchase,fuel,Bell-White,online
TXN-0000000134,ACC-00000015,2023-04-14,23:41:31,-19.78,fee,,,online
TXN-0000000135,ACC-00000015,2021-08-12,23:40:23,-1.27,purchase,healthcare,"Morales, Thomas and Schultz",online
TXN-0000000136,ACC-00000015,2023-06-18,15:35:27,-9.0,fee,,,online
TXN-0000000137,ACC-00000015,2021-02-12,10:17:21,-25.89,purchase,retail,"Moreno, Bennett and Chavez",mobile
TXN-0000000138,ACC-00000015,2022-08-02,14:44:39,-139.39,purchase,entertainment,Collins-Nguyen,branch
TXN-0000000139,ACC-00000015,2022-12-29,05:20:14,-52.42,withdrawal,,,mobile
TXN-0000000140,ACC-00000015,2023-07-14,14:50:51,46.83,deposit,,,online
TXN-0000000141,ACC-00000016,2023-07-21,14:23:12,-4.56,withdrawal,,,atm
TXN-0000000142,ACC-00000016,2023-04-30,23:01:47,28.08,transfer,,,mobile
TXN-0000000143,ACC-00000016,2023-12-31,10:39:37,-4.54,withdrawal,,,mobile
TXN-0000000144,ACC-00000016,2023-04-26,14:31:53,335.12,deposit,,,atm
TXN-0000000145,ACC-00000016,2023-10-16,10:49:58,-264.08,withdrawal,,,online
TXN-0000000146,ACC-00000016,2023-12-27,15:11:01,-9.06,purchase,travel,Craig LLC,online
TXN-0000000147,ACC-00000016,2023-11-06,13:48:44,135.01,transfer,,,phone
TXN-0000000148,ACC-00000016,2023-07-09,22:39:49,122.76,deposit,,,online
TXN-0000000149,ACC-00000016,2023-12-02,23:53:49,-9.75,purchase,entertainment,Lawson-Perry,online
TXN-0000000150,ACC-00000016,2023-08-21,05:07:31,54.73,deposit,,,branch
TXN-0000000151,ACC-00000016,2023-12-11,20:48:56,-3.52,purchase,retail,"Wilson, Jordan and Campbell",mobile
TXN-0000000152,ACC-00000017,2023-08-23,10:21:36,-226.32,withdrawal,,,mobile
TXN-0000000153,ACC-00000017,2021-08-14,00:22:23,-31.02,purchase,grocery,Rose-Parker,mobile
TXN-0000000154,ACC-00000017,2021-11-17,07:47:48,9.13,deposit,,,online
TXN-0000000155,ACC-00000017,2022-07-17,07:15:52,-1.22,withdrawal,,,online
TXN-0000000156,ACC-00000017,2020-11-18,05:58:34,-20.85,purchase,retail,Smith LLC,mobile
TXN-0000000157,ACC-00000017,2022-10-20,12:36:33,-28.65,purchase,grocery,Duran LLC,mobile
TXN-0000000158,ACC-00000017,2023-06-10,05:27:07,11.04,deposit,,,online
TXN-0000000159,ACC-00000017,2020-01-08,22:02:00,-10.61,purchase,grocery,Jimenez Group,online
TXN-0000000160,ACC-00000017,2020-07-14,22:16:30,-4.26,withdrawal,,,atm
TXN-0000000161,ACC-00000017,2023-03-07,03:35:19,-12.42,purchase,healthcare,Patel-Hall,mobile
TXN-0000000162,ACC-00000017,2021-05-18,10:15:27,-1.97,withdrawal,,,online
TXN-0000000163,ACC-00000018,2023-10-14,10:16:56,-65.73,purchase,entertainment,Jones-Hensley,online
TXN-0000000164,ACC-00000018,2023-12-04,03:56:19,-71.52,purchase,travel,Smith-Morse,online
TXN-0000000165,ACC-00000018,2023-12-20,13:43:04,-2.47,fee,,,mobile
TXN-0000000166,ACC-00000018,2023-10-25,22:03:05,375.94,transfer,,,atm
TXN-0000000167,ACC-00000018,2023-12-29,03:10:57,-16.26,purchase,grocery,"Sullivan, Bowman and Roberts",mobile
TXN-0000000168,ACC-00000018,2023-10-11,09:25:09,-6.52,withdrawal,,,online
TXN-0000000169,ACC-00000018,2023-10-10,18:29:26,-164.36,purchase,healthcare,Jackson-Meza,atm
TXN-0000000170,ACC-00000018,2023-12-31,15:55:48,-23.28,purchase,travel,"Gillespie, Davis and Richard",atm
TXN-0000000171,ACC-00000018,2023-12-17,20:01:41,-109.46,purchase,travel,Chapman-Warren,phone
TXN-0000000172,ACC-00000018,2023-11-12,01:54:45,-5.01,purchase,fuel,Reese-Walker,online
TXN-0000000173,ACC-00000019,2021-03-06,03:32:24,-5.96,purchase,restaurant,Jones Ltd,online
TXN-0000000174,ACC-00000019,2021-06-28,06:06:23,-8.54,withdrawal,,,online
TXN-0000000175,ACC-00000019,2022-11-01,22:15:15,-40.71,fee,,,phone
TXN-0000000176,ACC-00000019,2023-02-01,12:03:50,-10.86,fee,,,online
TXN-0000000177,ACC-00000019,2021-05-30,13:43:46,-83.11,purchase,grocery,Bell-Mullen,mobile
TXN-0000000178,ACC-00000019,2023-10-11,20:30:55,14.66,deposit,,,mobile
TXN-0000000179,ACC-00000019,2021-01-29,02:59:33,-145.5,purchase,retail,Young and Sons,mobile
TXN-0000000180,ACC-00000019,2023-04-06,06:05:09,-12.68,purchase,travel,Thompson and Sons,online
TXN-0000000181,ACC-00000019,2023-09-04,14:47:10,-25.2,purchase,grocery,"Jones, Bean and Burton",online
TXN-0000000182,ACC-00000020,2023-12-23,20:27:52,276.17,transfer,,,mobile
TXN-0000000183,ACC-00000020,2023-09-03,12:27:57,-15.22,purchase,restaurant,"Wolf, Cole and Glass",mobile
TXN-0000000184,ACC-00000020,2023-10-10,15:34:04,-20.3,withdrawal,,,mobile
TXN-0000000185,ACC-00000020,2023-12-23,10:12:31,-5.48,withdrawal,,,mobile
TXN-0000000186,ACC-00000020,2023-09-11,08:44:29,-23.13,purchase,fuel,"Morris, Maddox and Stewart",mobile
TXN-0000000187,ACC-00000021,2022-09-26,15:25:29,-267.94,purchase,utilities,Harrison Ltd,online
TXN-0000000188,ACC-00000021,2023-06-15,00:27:11,-0.98,purchase,fuel,Vargas-Bell,online
TXN-0000000189,ACC-00000021,2022-10-19,00:32:42,-6.9,purchase,entertainment,Murray-Johnson,mobile
TXN-0000000190,ACC-00000021,2023-12-16,07:57:48,-242.09,purchase,healthcare,Jones-Lin,online
TXN-0000000191,ACC-00000021,2022-08-25,02:47:30,63.46,deposit,,,branch
TXN-0000000192,ACC-00000021,2023-02-21,17:42:53,-38.99,purchase,entertainment,"Hunter, Ford and Spencer",online
TXN-0000000193,ACC-00000021,2023-11-07,12:11:24,-182.16,purchase,utilities,"Huang, Cole and Pacheco",online
TXN-0000000194,ACC-00000022,2023-01-01,17:12:57,-7.96,withdrawal,,,mobile
TXN-0000000195,ACC-00000022,2022-09-20,14:11:11,-35.18,withdrawal,,,online
TXN-0000000196,ACC-00000022,2021-06-20,13:16:29,-10.55,purchase,entertainment,"Alvarez, Hernandez and Brown",mobile
TXN-0000000197,ACC-00000022,2022-07-23,16:32:44,19.1,deposit,,,mobile
TXN-0000000198,ACC-00000022,2021-10-16,13:49:23,-12.08,purchase,healthcare,Haas-Miller,online
TXN-0000000199,ACC-00000022,2023-12-19,23:24:05,-228.04,withdrawal,,,branch
TXN-0000000200,ACC-00000022,2021-02-14,21:18:32,-36.44,purchase,fuel,Wright Group,mobile
TXN-0000000201,ACC-00000023,2023-09-13,19:04:14,55.6,deposit,,,online
TXN-0000000202,ACC-00000023,2023-10-02,23:20:51,48.0,transfer,,,online
TXN-0000000203,ACC-00000023,2023-03-26,19:05:47,5.85,deposit,,,branch
TXN-0000000204,ACC-00000023,2023-01-08,06:58:55,-46.45,purchase,retail,Cox LLC,atm
TXN-0000000205,ACC-00000023,2023-08-31,13:14:47,-24.2,purchase,healthcare,Schroeder-Shelton,online
TXN-0000000206,ACC-00000023,2022-12-31,08:12:06,-15.43,withdrawal,,,branch
TXN-0000000207,ACC-00000023,2023-07-11,18:30:07,548.97,deposit,,,online
TXN-0000000208,ACC-00000023,2023-05-09,02:31:49,-9.92,purchase,grocery,"Cook, Rivera and Grant",online
TXN-0000000209,ACC-00000023,2023-10-17,12:16:31,-6.59,withdrawal,,,atm
TXN-0000000210,ACC-00000023,2022-11-06,05:02:17,-70.7,purchase,entertainment,Cummings-Douglas,phone
TXN-0000000211,ACC-00000023,2023-04-26,04:02:28,-9.3,purchase,utilities,Cook PLC,mobile
TXN-0000000212,ACC-00000023,2023-11-13,07:52:57,-51.25,purchase,travel,Rangel LLC,mobile
TXN-0000000213,ACC-00000024,2021-08-23,19:31:34,-12.26,withdrawal,,,atm
TXN-0000000214,ACC-00000025,2020-04-09,11:00:28,-7.7,withdrawal,,,mobile
TXN-0000000215,ACC-00000025,2019-11-04,16:51:36,-15.17,purchase,entertainment,Anderson-Fletcher,online
TXN-0000000216,ACC-00000025,2023-10-25,16:47:19,-2.23,withdrawal,,,online
TXN-0000000217,ACC-00000025,2021-01-26,02:00:04,177.34,transfer,,,online
TXN-0000000218,ACC-00000025,2019-12-20,09:57:34,-5.14,withdrawal,,,atm
TXN-0000000219,ACC-00000025,2021-09-07,08:15:25,-0.75,purchase,grocery,"Conner, Li and Santiago",mobile
TXN-0000000220,ACC-00000025,2019-08-24,01:38:15,-28.31,withdrawal,,,mobile
TXN-0000000221,ACC-00000025,2020-11-08,13:51:33,-10.15,withdrawal,,,mobile
TXN-0000000222,ACC-00000026,2022-02-17,13:11:53,-22.79,purchase,entertainment,Lucas Group,mobile
TXN-0000000223,ACC-00000026,2023-09-26,18:54:02,-24.78,purchase,utilities,Smith-Parker,online
TXN-0000000224,ACC-00000026,2021-01-14,19:17:01,120.38,payment,,,online
TXN-0000000225,ACC-00000026,2023-05-30,04:23:58,-7.39,purchase,fuel,Lee-Cooke,online
TXN-0000000226,ACC-00000026,2023-11-06,22:46:02,-10.35,interest,,,online
TXN-0000000227,ACC-00000026,2021-04-15,04:40:57,-164.18,purchase,restaurant,Richard-Garcia,mobile
TXN-0000000228,ACC-00000026,2021-04-17,07:46:18,-55.71,purchase,grocery,"Conley, Stephenson and Johnson",branch
TXN-0000000229,ACC-00000026,2021-08-11,18:31:23,-8.34,purchase,healthcare,"Anderson, Bennett and Martin",mobile
TXN-0000000230,ACC-00000026,2023-03-28,22:42:35,-107.26,purchase,entertainment,"Lamb, Martin and Kim",mobile
TXN-0000000231,ACC-00000026,2020-11-21,14:51:01,-18.41,purchase,restaurant,Rhodes-Young,atm
TXN-0000000232,ACC-00000026,2022-08-22,22:03:38,-30.42,purchase,travel,"Mitchell, Goodman and Cole",mobile
TXN-0000000233,ACC-00000026,2023-02-05,13:33:53,319.96,payment,,,mobile
TXN-0000000234,ACC-00000026,2023-01-04,07:09:31,-480.2,purchase,retail,Sheppard-Mueller,mobile
TXN-0000000235,ACC-00000026,2021-03-23,17:40:38,41.18,payment,,,atm
TXN-0000000236,ACC-00000026,2023-05-17,11:22:56,-57.88,purchase,fuel,"Valentine, Joyce and Murray",online
TXN-0000000237,ACC-00000026,2021-10-22,23:27:59,-65.95,purchase,travel,Shaw-Barnes,mobile
TXN-0000000238,ACC-00000027,2023-05-11,20:43:36,-3.62,purchase,healthcare,Solis and Sons,online
TXN-0000000239,ACC-00000027,2023-10-07,22:27:50,75.75,transfer,,,online
TXN-0000000240,ACC-00000027,2023-05-25,23:12:45,-4.88,purchase,travel,"Castillo, Watson and Villa",mobile
TXN-0000000241,ACC-00000027,2023-03-23,06:20:54,-3.83,purchase,entertainment,"Rosales, Mitchell and Hines",online
TXN-0000000242,ACC-00000027,2022-11-18,21:21:08,19.8,transfer,,,phone
TXN-0000000243,ACC-00000027,2022-08-09,18:49:49,-2.06,purchase,restaurant,"Hernandez, Kim and Potts",mobile
TXN-0000000244,ACC-00000027,2022-10-17,06:28:00,6.82,deposit,,,online
TXN-0000000245,ACC-00000027,2022-10-12,20:19:39,37.9,deposit,,,online
TXN-0000000246,ACC-00000027,2022-08-25,22:00:04,-46.0,purchase,entertainment,Arias-Perry,online
TXN-0000000247,ACC-00000027,2023-10-29,22:35:20,-21.12,purchase,retail,"Brooks, Hughes and Miller",online
TXN-0000000248,ACC-00000028,2022-05-20,14:31:31,13.1,transfer,,,online
TXN-0000000249,ACC-00000028,2023-06-13,20:39:02,-107.63,purchase,travel,Galvan-Combs,branch
TXN-0000000250,ACC-00000028,2023-01-04,10:13:33,-107.57,purchase,healthcare,Moody-Taylor,mobile
TXN-0000000251,ACC-00000028,2023-05-17,04:43:18,-7.86,purchase,restaurant,Horton-Taylor,online
TXN-0000000252,ACC-00000029,2022-03-19,04:00:59,-13.66,purchase,utilities,West-Smith,branch
TXN-0000000253,ACC-00000029,2022-06-23,08:15:38,1117.25,transfer,,,mobile
TXN-0000000254,ACC-00000029,2022-12-30,00:34:09,-28.6,withdrawal,,,mobile
TXN-0000000255,ACC-00000029,2021-12-18,12:26:52,-57.86,purchase,restaurant,Conley PLC,phone
TXN-0000000256,ACC-00000029,2022-09-24,03:41:17,-36.05,purchase,restaurant,"Rose, Rodriguez and Roberts",mobile
TXN-0000000257,ACC-00000029,2023-09-14,13:22:10,353.68,transfer,,,online
TXN-0000000258,ACC-00000029,2022-05-22,19:39:15,18.77,deposit,,,online
TXN-0000000259,ACC-00000029,2023-11-11,10:42:14,-12.52,fee,,,mobile
TXN-0000000260,ACC-00000029,2023-02-13,01:55:36,-4.36,purchase,restaurant,Fowler-Dean,online
TXN-0000000261,ACC-00000029,2023-12-19,09:18:25,-32.85,fee,,,online
TXN-0000000262,ACC-00000030,2022-11-28,17:35:53,-17.1,purchase,restaurant,Carlson-Smith,mobile
TXN-0000000263,ACC-00000030,2020-09-08,21:10:23,-102.44,fee,,,online
TXN-0000000264,ACC-00000030,2021-06-02,09:43:00,17.69,transfer,,,online
TXN-0000000265,ACC-00000030,2023-12-27,06:09:35,-1.46,purchase,healthcare,"Thomas, Patterson and Mendez",mobile
TXN-0000000266,ACC-00000030,2022-05-16,22:10:02,-3.79,withdrawal,,,atm
TXN-0000000267,ACC-00000030,2020-09-13,20:15:11,-91.82,withdrawal,,,mobile
TXN-0000000268,ACC-00000030,2022-06-19,06:41:57,-44.16,purchase,fuel,Beck Inc,online
TXN-0000000269,ACC-00000031,2021-06-06,16:45:35,-57.71,purchase,utilities,Jones-Fox,branch
TXN-0000000270,ACC-00000031,2022-03-23,16:23:49,-8.04,purchase,fuel,"Spencer, Myers and Harrison",branch
TXN-0000000271,ACC-00000031,2020-12-07,23:41:39,-12.92,withdrawal,,,mobile
TXN-0000000272,ACC-00000031,2021-01-18,18:30:52,-1.86,purchase,retail,King-Smith,online
TXN-0000000273,ACC-00000031,2021-01-25,04:50:43,299.1,deposit,,,mobile
TXN-0000000274,ACC-00000031,2021-03-14,02:42:06,-21.3,withdrawal,,,online
