account_id,balance_date,available_balance,ledger_balance,overdraft_count
ACC-00000003,2022-04-30,-3000.73,-3018.93,0
ACC-00000003,2022-05-31,-3100.01,-3009.58,0
ACC-00000003,2022-06-30,-2971.96,-3009.5,0
ACC-00000003,2022-07-31,-2792.09,-2813.88,0
ACC-00000003,2022-08-31,-3531.86,-3523.47,0
ACC-00000003,2022-09-30,-3423.49,-3381.86,0
ACC-00000003,2022-10-31,-4044.41,-4061.34,0
ACC-00000003,2022-11-30,-3535.51,-3572.52,0
ACC-00000003,2022-12-31,-3980.98,-3963.04,0
ACC-00000003,2023-01-31,-4322.92,-4247.6,0
ACC-00000003,2023-02-28,-5141.81,-5044.94,0
ACC-00000003,2023-03-31,-4986.09,-4904.17,0
ACC-00000003,2023-04-30,-5112.76,-5119.75,0
ACC-00000003,2023-05-31,-4511.97,-4510.7,0
ACC-00000003,2023-06-30,-5135.3,-5049.68,0
ACC-00000003,2023-07-31,-5407.61,-5311.77,0
ACC-00000003,2023-08-31,-4831.01,-4769.27,0
ACC-00000003,2023-09-30,-5102.09,-5003.44,0
ACC-00000003,2023-10-31,-5143.07,-5052.78,0
ACC-00000003,2023-11-30,-5157.71,-5183.03,0
ACC-00000003,2023-12-31,-4896.4,-4917.03,0
ACC-00000004,2021-01-30,4587.61,4596.8,0
ACC-00000004,2021-02-28,5582.18,5676.71,0
ACC-00000004,2021-03-31,5036.83,5090.31,0
ACC-00000004,2021-04-30,5906.35,5975.12,0
ACC-00000004,2021-05-31,5695.05,5741.33,0
ACC-00000004,2021-06-30,4570.26,4615.9,0
ACC-00000004,2021-07-31,4564.12,4552.99,0
ACC-00000004,2021-08-31,3906.69,3993.73,0
ACC-00000004,2021-09-30,4699.59,4656.2,0
ACC-00000004,2021-10-31,4689.09,4696.33,0
ACC-00000004,2021-11-30,4515.82,4585.08,0
ACC-00000004,2021-12-31,3963.39,4052.43,0
ACC-00000004,2022-01-31,4478.87,4459.4,0
ACC-00000004,2022-02-28,3840.94,3798.65,0
ACC-00000004,2022-03-31,3778.85,3791.83,0
ACC-00000004,2022-04-30,3944.07,3934.94,0
ACC-00000004,2022-05-31,4029.2,4007.97,0
ACC-00000004,2022-06-30,3997.13,4021.37,0
ACC-00000004,2022-07-31,3375.48,3432.82,0
ACC-00000004,2022-08-31,3687.05,3739.42,0
ACC-00000004,2022-09-30,3660.84,3668.55,0
ACC-00000004,2022-10-31,3961.5,3965.66,0
ACC-00000004,2022-11-30,3777.01,3762.44,0
ACC-00000004,2022-12-31,3722.87,3690.87,0
ACC-00000004,2023-01-31,3102.35,3149.19,0
ACC-00000004,2023-02-28,2804.24,2803.2,0
ACC-00000004,2023-03-31,2271.14,2365.69,0
ACC-00000004,2023-04-30,2608.86,2625.59,0
ACC-00000004,2023-05-31,2634.02,2711.01,0
ACC-00000004,2023-06-30,2390.93,2392.84,0
ACC-00000004,2023-07-31,2011.22,1961.4,0
ACC-00000004,2023-08-31,1866.17,1958.93,0
ACC-00000004,2023-09-30,2706.9,2787.13,0
ACC-00000004,2023-10-31,2557.09,2523.89,0
ACC-00000004,2023-11-30,2564.29,2558.9,0
ACC-00000004,2023-12-31,1701.23,1659.22,0
ACC-00000005,2020-11-24,8853.44,8866.79,0
ACC-00000005,2020-12-31,8803.15,8873.81,0
ACC-00000005,2021-01-31,8685.93,8663.76,0
ACC-00000005,2021-02-28,8070.06,8142.78,0
ACC-00000005,2021-03-31,9362.53,9424.67,0
ACC-00000005,2021-04-30,9739.2,9830.16,0
ACC-00000005,2021-05-31,10840.14,10918.06,0
ACC-00000005,2021-06-30,10638.2,10637.2,0
ACC-00000005,2021-07-31,10803.32,10795.17,0
ACC-00000005,2021-08-31,11267.61,11355.58,0
ACC-00000005,2021-09-30,11331.8,11284.33,0
ACC-00000005,2021-10-31,11018.33,10980.58,0
ACC-00000005,2021-11-30,10202.75,10211.35,0
ACC-00000005,2021-12-31,10402.25,10477.95,0
ACC-00000005,2022-01-31,10171.87,10252.55,0
ACC-00000005,2022-02-28,10206.35,10237.12,0
ACC-00000005,2022-03-31,10520.25,10550.33,0
ACC-00000005,2022-04-30,10077.12,10055.53,0
ACC-00000005,2022-05-31,10722.49,10815.7,0
ACC-00000005,2022-06-30,11407.49,11397.13,0
ACC-00000005,2022-07-31,10445.93,10440.66,0
ACC-00000005,2022-08-31,10705.8,10731.64,0
ACC-00000005,2022-09-30,11082.42,11050.02,0
ACC-00000005,2022-10-31,11854.46,11942.81,0
ACC-00000005,2022-11-30,12173.39,12145.02,0
ACC-00000005,2022-12-31,13012.63,12982.87,0
ACC-00000005,2023-01-31,13233.01,13205.06,0
ACC-00000005,2023-02-28,13125.43,13173.63,0
ACC-00000005,2023-03-31,12768.01,12824.11,0
ACC-00000005,2023-04-30,12894.91,12916.34,0
ACC-00000005,2023-05-31,12789.83,12874.35,0
ACC-00000005,2023-06-30,12790.0,12831.55,0
ACC-00000005,2023-07-31,11996.82,12052.09,0
ACC-00000005,2023-08-31,12744.54,12819.49,0
ACC-00000005,2023-09-30,14284.31,14265.56,0
ACC-00000005,2023-10-31,14113.75,14116.73,0
ACC-00000005,2023-11-30,15148.47,15238.23,0
ACC-00000005,2023-12-31,14944.19,14914.76,0
ACC-00000006,2020-03-09,5916.49,5993.03,0
ACC-00000006,2020-04-30,6113.9,6163.0,0
ACC-00000006,2020-05-31,6407.06,6443.84,0
ACC-00000006,2020-06-30,6087.12,6181.32,0
ACC-00000006,2020-07-31,6121.43,6212.93,0
ACC-00000006,2020-08-31,6422.44,6376.3,0
ACC-00000006,2020-09-30,5916.23,5868.5,0
ACC-00000006,2020-10-31,4648.52,4650.02,0
ACC-00000006,2020-11-30,4479.05,4469.43,0
ACC-00000006,2020-12-31,3658.98,3676.07,0
ACC-00000006,2021-01-31,3695.37,3783.74,0
ACC-00000006,2021-02-28,3640.12,3611.23,0
ACC-00000006,2021-03-31,3600.46,3602.1,0
ACC-00000006,2021-04-30,3884.29,3953.65,0
ACC-00000006,2021-05-31,3992.9,4036.5,0
ACC-00000006,2021-06-30,4106.86,4101.29,0
ACC-00000006,2021-07-31,3648.63,3620.61,0
ACC-00000006,2021-08-31,3271.28,3280.17,0
ACC-00000006,2021-09-30,2847.31,2898.34,0
ACC-00000006,2021-10-31,3086.02,3077.32,0
ACC-00000006,2021-11-30,2610.55,2585.16,0
ACC-00000006,2021-12-31,3002.94,3048.11,0
ACC-00000006,2022-01-31,2520.44,2547.24,0
ACC-00000006,2022-02-28,2803.84,2885.93,0
ACC-00000006,2022-03-31,3369.31,3427.84,0
ACC-00000006,2022-04-30,3963.51,3966.02,0
ACC-00000006,2022-05-31,4296.3,4368.09,0
ACC-00000006,2022-06-30,3877.21,3961.58,0
ACC-00000006,2022-07-31,3582.44,3602.49,0
ACC-00000006,2022-08-31,4147.89,4214.87,0
ACC-00000006,2022-09-30,5326.18,5417.57,0
ACC-00000006,2022-10-31,6101.21,6194.86,0
ACC-00000006,2022-11-30,6451.94,6441.62,0
ACC-00000006,2022-12-31,6747.89,6786.97,0
ACC-00000006,2023-01-31,6457.53,6540.06,0
ACC-00000006,2023-02-28,6443.56,6437.92,0
ACC-00000006,2023-03-31,6538.45,6610.41,0
ACC-00000006,2023-04-30,6838.59,6857.41,0
ACC-00000006,2023-05-31,6958.38,7025.78,0
ACC-00000006,2023-06-30,6858.46,6921.64,0
ACC-00000006,2023-07-31,6914.28,6912.67,0
ACC-00000006,2023-08-31,6173.7,6215.62,0
ACC-00000006,2023-09-30,5518.89,5562.45,0
ACC-00000006,2023-10-31,5584.71,5540.43,0
ACC-00000006,2023-11-30,6333.13,6400.5,0
ACC-00000006,2023-12-31,6560.41,6551.91,0
ACC-00000007,2019-11-15,5443.77,5534.03,0
ACC-00000007,2019-12-31,5274.84,5331.62,0
ACC-00000007,2020-01-31,5201.56,5260.26,0
ACC-00000007,2020-02-29,5345.89,5385.63,0
ACC-00000007,2020-03-31,4863.63,4857.29,0
ACC-00000007,2020-04-30,4524.37,4621.32,0
ACC-00000007,2020-05-31,4646.8,4725.53,0
ACC-00000007,2020-06-30,5409.86,5367.66,0
ACC-00000007,2020-07-31,4520.19,4471.66,0
ACC-00000007,2020-08-31,4703.56,4746.42,0
ACC-00000007,2020-09-30,5204.92,5213.49,0
ACC-00000007,2020-10-31,6076.22,6146.86,0
ACC-00000007,2020-11-30,6622.39,6721.8,0
ACC-00000007,2020-12-31,5798.39,5875.27,0
ACC-00000007,2021-01-31,6484.32,6560.47,0
ACC-00000007,2021-02-28,7052.52,7028.89,0
ACC-00000007,2021-03-31,6933.14,6994.82,0
ACC-00000007,2021-04-30,6766.42,6831.88,0
ACC-00000007,2021-05-31,6763.25,6793.64,0
ACC-00000007,2021-06-30,6956.7,6998.53,0
ACC-00000007,2021-07-31,6629.66,6656.68,0
ACC-00000007,2021-08-31,6732.26,6748.3,0
ACC-00000007,2021-09-30,6519.03,6573.77,0
ACC-00000007,2021-10-31,5687.55,5763.69,0
ACC-00000007,2021-11-30,5893.39,5977.94,0
ACC-00000007,2021-12-31,6584.46,6638.54,0
ACC-00000007,2022-01-31,6414.64,6469.4,0
ACC-00000007,2022-02-28,6979.11,6940.28,0
ACC-00000007,2022-03-31,7040.66,7119.16,0
ACC-00000007,2022-04-30,7258.25,7281.06,0
ACC-00000007,2022-05-31,7253.98,7312.84,0
ACC-00000007,2022-06-30,7001.96,6961.76,0
ACC-00000007,2022-07-31,7140.35,7221.51,0
ACC-00000007,2022-08-31,6680.29,6700.93,0
ACC-00000007,2022-09-30,6475.49,6553.78,0
ACC-00000007,2022-10-31,7099.03,7072.66,0
ACC-00000007,2022-11-30,7459.38,7424.81,0
ACC-00000007,2022-12-31,8780.62,8766.36,0
ACC-00000007,2023-01-31,9558.97,9644.69,0
ACC-00000007,2023-02-28,9514.94,9575.28,0
ACC-00000007,2023-03-31,9220.8,9249.58,0
ACC-00000007,2023-04-30,9067.52,9069.18,0
ACC-00000007,2023-05-31,8052.72,8059.6,0
ACC-00000007,2023-06-30,8682.35,8769.14,0
ACC-00000007,2023-07-31,9294.68,9264.73,0
ACC-00000007,2023-08-31,9899.17,9907.62,0
ACC-00000007,2023-09-30,10092.3,10111.35,0
ACC-00000007,2023-10-31,10850.32,10946.23,0
ACC-00000007,2023-11-30,10800.15,10834.64,0
ACC-00000007,2023-12-31,10746.38,10757.15,0
ACC-00000008,2023-08-22,-1446.0,-1455.48,0
ACC-00000008,2023-09-30,-1377.82,-1347.25,0
ACC-00000008,2023-10-31,-1156.32,-1088.8,0
ACC-00000008,2023-11-30,-1356.2,-1320.98,0
ACC-00000008,2023-12-31,-966.64,-903.79,0
ACC-00000009,2019-09-28,472.88,456.38,0
ACC-00000009,2019-10-31,-54.21,36.98,3
ACC-00000009,2019-11-30,-166.32,-194.87,3
ACC-00000009,2019-12-31,-836.12,-862.72,2
ACC-00000009,2020-01-31,-1000.0,-907.99,1
ACC-00000009,2020-02-29,-1000.0,-986.48,3
ACC-00000009,2020-03-31,-539.1,-545.31,1
ACC-00000009,2020-04-30,62.41,96.58,0
ACC-00000009,2020-05-31,-109.71,-36.1,3
ACC-00000009,2020-06-30,-1000.0,-921.67,3
ACC-00000009,2020-07-31,-412.37,-462.16,4
ACC-00000009,2020-08-31,127.12,160.96,0
ACC-00000009,2020-09-30,-594.06,-531.26,1
ACC-00000009,2020-10-31,-387.17,-346.1,3
ACC-00000009,2020-11-30,-417.73,-423.58,1
ACC-00000009,2020-12-31,-326.7,-365.25,2
ACC-00000009,2021-01-31,-241.85,-149.57,4
ACC-00000009,2021-02-28,-287.72,-314.99,2
ACC-00000009,2021-03-31,-861.41,-794.74,3
ACC-00000009,2021-04-30,-1000.0,-1043.58,3
ACC-00000009,2021-05-31,-836.6,-864.05,4
ACC-00000009,2021-06-30,-1000.0,-946.6,1
ACC-00000009,2021-07-31,-1000.0,-1046.52,4
ACC-00000009,2021-08-31,-1000.0,-919.42,1
ACC-00000009,2021-09-30,-755.03,-705.34,3
ACC-00000009,2021-10-31,-307.76,-263.04,4
ACC-00000009,2021-11-30,-949.81,-901.91,1
ACC-00000009,2021-12-31,-1000.0,-1034.51,1
ACC-00000009,2022-01-31,-523.67,-519.7,1
ACC-00000009,2022-02-28,-582.89,-549.16,4
ACC-00000009,2022-03-31,-1000.0,-1009.06,2
ACC-00000009,2022-04-30,-615.85,-571.21,1
ACC-00000009,2022-05-31,-568.79,-510.29,2
ACC-00000009,2022-06-30,-1000.0,-934.05,1
ACC-00000009,2022-07-31,-1000.0,-952.95,4
ACC-00000009,2022-08-31,-1000.0,-905.92,2
ACC-00000009,2022-09-30,-324.75,-369.38,4
ACC-00000009,2022-10-31,-643.93,-633.4,1
ACC-00000009,2022-11-30,-745.1,-660.72,3
ACC-00000009,2022-12-31,-1000.0,-979.65,2
ACC-00000009,2023-01-31,-656.44,-648.8,3
ACC-00000009,2023-02-28,-1000.0,-1047.77,4
ACC-00000009,2023-03-31,-1000.0,-1005.06,3
ACC-00000009,2023-04-30,-761.92,-665.67,1
ACC-00000009,2023-05-31,-242.28,-275.51,3
ACC-00000009,2023-06-30,532.21,596.9,0
ACC-00000009,2023-07-31,-40.54,-25.9,2
ACC-00000009,2023-08-31,186.43,175.07,0
ACC-00000009,2023-09-30,923.76,1012.32,0
ACC-00000009,2023-10-31,1277.66,1269.88,0
ACC-00000009,2023-11-30,1461.72,1549.18,0
ACC-00000009,2023-12-31,1175.74,1134.42,0
ACC-00000010,2022-08-03,-4744.14,-4669.89,0
ACC-00000010,2022-09-30,-4807.45,-4793.68,0
ACC-00000010,2022-10-31,-4009.97,-3996.17,0
ACC-00000010,2022-11-30,-3677.07,-3718.21,0
ACC-00000010,2022-12-31,-4409.65,-4360.84,0
ACC-00000010,2023-01-31,-3734.83,-3638.92,0
ACC-00000010,2023-02-28,-3705.28,-3623.79,0
ACC-00000010,2023-03-31,-3962.87,-3980.7,0
ACC-00000010,2023-04-30,-3120.07,-3070.34,0
ACC-00000010,2023-05-31,-4078.06,-3996.66,0
ACC-00000010,2023-06-30,-3415.39,-3368.53,0
ACC-00000010,2023-07-31,-2827.64,-2827.29,0
ACC-00000010,2023-08-31,-2527.02,-2433.29,0
ACC-00000010,2023-09-30,-2310.05,-2223.43,0
ACC-00000010,2023-10-31,-2472.73,-2516.87,0
ACC-00000010,2023-11-30,-1803.89,-1710.82,0
ACC-00000010,2023-12-31,-1450.4,-1462.7,0
ACC-00000011,2019-04-09,5393.36,5471.31,0
ACC-00000011,2019-05-31,5602.26,5612.8,0
ACC-00000011,2019-06-30,5403.22,5386.66,0
ACC-00000011,2019-07-31,5463.96,5485.69,0
ACC-00000011,2019-08-31,5660.15,5680.1,0
ACC-00000011,2019-09-30,5818.73,5839.78,0
ACC-00000011,2019-10-31,5591.98,5614.11,0
ACC-00000011,2019-11-30,6207.28,6236.57,0
ACC-00000011,2019-12-31,7020.08,7072.19,0
ACC-00000011,2020-01-31,7600.85,7617.45,0
ACC-00000011,2020-02-29,7834.12,7908.12,0
ACC-00000011,2020-03-31,7720.38,7670.9,0
ACC-00000011,2020-04-30,6830.16,6876.57,0
ACC-00000011,2020-05-31,6881.2,6906.6,0
ACC-00000011,2020-06-30,6408.27,6363.06,0
ACC-00000011,2020-07-31,5965.22,6039.47,0
ACC-00000011,2020-08-31,5709.89,5761.26,0
ACC-00000011,2020-09-30,7037.99,7039.79,0
ACC-00000011,2020-10-31,6259.09,6218.54,0
ACC-00000011,2020-11-30,6474.92,6509.12,0
ACC-00000011,2020-12-31,6833.84,6851.62,0
ACC-00000011,2021-01-31,6433.63,6421.19,0
ACC-00000011,2021-02-28,5974.97,6039.19,0
ACC-00000011,2021-03-31,6104.59,6122.42,0
ACC-00000011,2021-04-30,5945.0,5952.38,0
ACC-00000011,2021-05-31,6082.87,6059.88,0
ACC-00000011,2021-06-30,5627.06,5613.98,0
ACC-00000011,2021-07-31,6219.45,6200.1,0
ACC-00000011,2021-08-31,6368.86,6408.07,0
ACC-00000011,2021-09-30,6012.01,6047.24,0
ACC-00000011,2021-10-31,5563.29,5564.66,0
ACC-00000011,2021-11-30,5986.11,5955.11,0
ACC-00000011,2021-12-31,6331.19,6410.66,0
ACC-00000011,2022-01-31,6401.11,6434.36,0
ACC-00000011,2022-02-28,6946.79,6971.89,0
ACC-00000011,2022-03-31,6972.35,6929.53,0
ACC-00000011,2022-04-30,6467.97,6553.12,0
ACC-00000011,2022-05-31,6860.99,6841.06,0
ACC-00000011,2022-06-30,6766.86,6791.37,0
ACC-00000011,2022-07-31,6214.09,6286.93,0
ACC-00000011,2022-08-31,5840.08,5847.82,0
ACC-00000011,2022-09-30,6411.56,6448.06,0
ACC-00000011,2022-10-31,6965.25,6986.12,0
ACC-00000011,2022-11-30,7044.13,7128.15,0
ACC-00000011,2022-12-31,7233.74,7229.39,0
ACC-00000011,2023-01-31,7081.62,7150.01,0
ACC-00000011,2023-02-28,7594.72,7579.41,0
ACC-00000011,2023-03-31,7684.06,7739.28,0
ACC-00000011,2023-04-30,7895.45,7930.35,0
ACC-00000011,2023-05-31,8162.05,8213.36,0
ACC-00000011,2023-06-30,7867.98,7858.08,0
ACC-00000011,2023-07-31,7553.23,7627.43,0
ACC-00000011,2023-08-31,7293.49,7381.56,0
ACC-00000011,2023-09-30,6863.92,6927.2,0
ACC-00000011,2023-10-31,6700.84,6756.19,0
ACC-00000011,2023-11-30,7548.34,7583.2,0
ACC-00000011,2023-12-31,7613.77,7631.61,0
ACC-00000012,2019-04-03,-9355.11,-9353.47,0
ACC-00000012,2019-05-31,-9317.45,-9230.37,0
ACC-00000012,2019-06-30,-9268.5,-9210.94,0
ACC-00000012,2019-07-31,-9749.94,-9783.86,0
ACC-00000012,2019-08-31,-9573.04,-9586.03,0
ACC-00000012,2019-09-30,-9113.75,-9032.15,0
ACC-00000012,2019-10-31,-9911.04,-9827.43,0
ACC-00000012,2019-11-30,-9548.28,-9561.62,0
ACC-00000012,2019-12-31,-8653.3,-8562.61,0
ACC-00000012,2020-01-31,-8456.34,-8490.74,0
ACC-00000012,2020-02-29,-7449.0,-7375.12,0
ACC-00000012,2020-03-31,-7080.32,-7105.05,0
ACC-00000012,2020-04-30,-7219.3,-7262.01,0
ACC-00000012,2020-05-31,-7612.71,-7653.44,0
ACC-00000012,2020-06-30,-7673.61,-7616.55,0
ACC-00000012,2020-07-31,-7294.86,-7259.24,0
ACC-00000012,2020-08-31,-7956.67,-7985.56,0
ACC-00000012,2020-09-30,-8274.8,-8261.55,0
ACC-00000012,2020-10-31,-8358.53,-8381.18,0
ACC-00000012,2020-11-30,-8501.87,-8551.35,0
ACC-00000012,2020-12-31,-8818.02,-8754.36,0
ACC-00000012,2021-01-31,-8623.58,-8548.69,0
ACC-00000012,2021-02-28,-9151.76,-9064.17,0
ACC-00000012,2021-03-31,-8437.1,-8418.89,0
ACC-00000012,2021-04-30,-8294.37,-8270.85,0
ACC-00000012,2021-05-31,-7310.31,-7259.82,0
ACC-00000012,2021-06-30,-7039.78,-6971.97,0
ACC-00000012,2021-07-31,-6588.29,-6531.91,0
ACC-00000012,2021-08-31,-6450.31,-6360.96,0
ACC-00000012,2021-09-30,-6031.62,-5952.56,0
ACC-00000012,2021-10-31,-5592.36,-5543.99,0
ACC-00000012,2021-11-30,-5106.98,-5153.73,0
ACC-00000012,2021-12-31,-5391.32,-5418.82,0
ACC-00000012,2022-01-31,-5693.83,-5634.49,0
ACC-00000012,2022-02-28,-5267.98,-5296.7,0
ACC-00000012,2022-03-31,-5742.39,-5792.02,0
ACC-00000012,2022-04-30,-5855.04,-5813.06,0
ACC-00000012,2022-05-31,-7150.67,-7188.87,0
ACC-00000012,2022-06-30,-7446.25,-7408.02,0
ACC-00000012,2022-07-31,-8298.79,-8215.01,0
ACC-00000012,2022-08-31,-8690.32,-8700.92,0
ACC-00000012,2022-09-30,-8713.13,-8665.78,0
ACC-00000012,2022-10-31,-9184.14,-9145.18,0
ACC-00000012,2022-11-30,-9554.36,-9468.65,0
ACC-00000012,2022-12-31,-8653.93,-8663.38,0
ACC-00000012,2023-01-31,-7998.66,-7926.03,0
ACC-00000012,2023-02-28,-7373.18,-7359.96,0
ACC-00000012,2023-03-31,-7105.63,-7097.62,0
ACC-00000012,2023-04-30,-7173.4,-7211.63,0
ACC-00000012,2023-05-31,-6802.29,-6838.04,0
ACC-00000012,2023-06-30,-6993.21,-6935.7,0
ACC-00000012,2023-07-31,-6541.49,-6514.31,0
ACC-00000012,2023-08-31,-6970.84,-6925.35,0
ACC-00000012,2023-09-30,-7301.9,-7342.4,0
ACC-00000012,2023-10-31,-7558.07,-7484.23,0
ACC-00000012,2023-11-30,-8067.0,-7991.46,0
ACC-00000012,2023-12-31,-7548.62,-7473.56,0
ACC-00000013,2019-10-19,-1190.21,-1170.13,0
ACC-00000013,2019-11-30,-674.39,-659.86,0
ACC-00000013,2019-12-31,-1513.44,-1552.45,0
ACC-00000013,2020-01-31,-963.56,-912.66,0
ACC-00000013,2020-02-29,-915.4,-884.46,0
ACC-00000013,2020-03-31,-783.28,-808.73,0
