account_id,balance_date,available_balance,ledger_balance,overdraft_count
ACC-00000003,03/31/2022,-4962.07,-4943.57,0
ACC-00000003,04/30/2022,-4906.28,-4859.69,0
ACC-00000003,2022-05-31,-4713.44,-4662.72,0
ACC-00000003,2022-06-30,-4745.76,-4784.13,0
ACC-00000003,07/31/2022,-5019.43,-5022.05,0
ACC-00000003,2022-08-31,-4766.35,-4667.01,0
ACC-00000003,2022-09-30,-4245.52,-4269.69,0
ACC-00000003,10/31/2022,-3625.6,-3643.25,0
ACC-00000003,2022-11-30,-3831.7,-3858.64,0
ACC-00000003,12/31/2022,-4797.72,-4700.69,0
ACC-00000003,01/31/2023,-5399.13,-5380.69,0
ACC-00000003,2023-02-28,-5153.54,-5161.9,0
ACC-00000003,03/31/2023,-5543.79,-5579.58,0
ACC-00000003,2023-04-30,-5734.35,-5732.55,0
ACC-00000003,05/31/2023,-5390.34,-5391.74,0
ACC-00000003,2023-06-30,-5539.56,-5525.32,0
ACC-00000003,2023-07-31,-6222.36,-6211.05,0
ACC-00000003,2023-08-31,-6343.72,-6389.16,0
ACC-00000003,2023-09-30,-6028.45,-6051.69,0
ACC-00000003,2023-10-31,-5702.77,-5610.01,0
ACC-00000003,11/30/2023,-4908.81,-4854.65,0
ACC-00000003,12/31/2023,-5034.02,-5005.9,0
ACC-00000003,2024-01-31,-5134.93,-5085.14,0
ACC-00000003,02/29/2024,-4960.79,-4881.04,0
ACC-00000003,2024-03-31,-5533.35,-5474.21,0
ACC-00000003,2024-04-30,-4978.19,-5012.58,0
ACC-00000003,2024-05-31,-4663.15,-4682.58,0
ACC-00000003,06/30/2024,-4699.19,-4649.88,0
ACC-00000003,07/31/2024,-4645.6,-4591.86,0
ACC-00000003,08/31/2024,-4269.14,-4246.22,0
ACC-00000003,2024-09-30,-3254.54,-3241.55,0
ACC-00000003,2024-10-31,-3260.17,-3260.6,0
ACC-00000003,11/30/2024,-3596.29,-3585.06,0
ACC-00000003,12/31/2024,-3751.95,-3766.02,0
ACC-00000003,2025-01-31,-3304.94,-3239.74,0
ACC-00000003,02/28/2025,-3194.82,-3110.43,0
ACC-00000003,03/31/2025,-2516.02,-2420.92,0
ACC-00000003,04/30/2025,-3276.05,-3248.48,0
ACC-00000003,2025-05-31,-3355.47,-3257.04,0
ACC-00000003,2025-06-30,-2930.15,-2876.06,0
ACC-00000003,2025-07-31,-3679.07,-3696.98,0
ACC-00000003,08/31/2025,-4530.18,-4452.05,0
ACC-00000003,2025-09-30,-4124.29,-4067.08,0
ACC-00000003,10/31/2025,-4358.94,-4403.75,0
ACC-00000003,2025-11-30,-4104.02,-4026.44,0
ACC-00000003,2025-12-31,-4690.16,-4726.38,0
ACC-00000004,04/22/2025,5006.11,4978.62,0
ACC-00000004,05/31/2025,5835.45,5865.71,0
ACC-00000004,06/30/2025,6078.78,6164.33,0
ACC-00000004,2025-07-31,6068.06,6042.54,0
ACC-00000004,08/31/2025,5457.78,5539.17,0
ACC-00000004,2025-09-30,5379.84,5375.7,0
ACC-00000004,2025-10-31,5716.71,5708.61,0
ACC-00000004,2025-11-30,5926.35,6008.44,0
ACC-00000004,2025-12-31,6339.71,6307.33,0
ACC-00000005,2021-05-04,5155.42,5162.72,0
ACC-00000005,06/30/2021,5307.49,5304.45,0
ACC-00000005,2021-07-31,3922.97,3894.88,0
ACC-00000005,08/31/2021,3240.16,3249.4,0
ACC-00000005,2021-09-30,2824.33,2820.78,0
ACC-00000005,2021-10-31,3519.61,3586.9,0
ACC-00000005,11/30/2021,3916.38,3970.38,0
ACC-00000005,12/31/2021,4523.82,4608.83,0
ACC-00000005,01/31/2022,5072.98,5055.38,0
ACC-00000005,2022-02-28,5457.74,5544.63,0
ACC-00000005,03/31/2022,4851.19,4921.16,0
ACC-00000005,2022-04-30,4756.72,4760.18,0
ACC-00000005,05/31/2022,4466.51,4421.76,0
ACC-00000005,06/30/2022,4090.42,4054.01,0
ACC-00000005,2022-07-31,4603.76,4621.04,0
ACC-00000005,08/31/2022,4733.6,4777.51,0
ACC-00000005,09/30/2022,4474.18,4522.33,0
ACC-00000005,10/31/2022,5035.16,5037.73,0
ACC-00000005,11/30/2022,4431.44,4528.11,0
ACC-00000005,12/31/2022,4736.55,4697.97,0
ACC-00000005,2023-01-31,3815.02,3855.15,0
ACC-00000005,02/28/2023,3837.59,3851.83,0
ACC-00000005,2023-03-31,3301.77,3279.15,0
ACC-00000005,2023-04-30,2887.34,2954.77,0
ACC-00000005,2023-05-31,3237.32,3260.08,0
ACC-99999999,2023-06-30,2881.87,2842.71,0
ACC-00000005,07/31/2023,2273.41,2328.97,0
ACC-00000005,08/31/2023,2471.59,2545.08,0
ACC-00000005,2023-09-30,2793.23,2787.25,0
ACC-00000005,2023-10-31,1830.8,1792.81,0
ACC-00000005,11/30/2023,2558.03,2576.83,0
ACC-00000005,12/31/2023,2267.38,2278.17,0
ACC-00000005,01/31/2024,1936.78,1934.52,0
ACC-00000005,02/29/2024,858.54,900.37,0
ACC-00000005,2024-03-31,1081.55,1099.03,0
ACC-00000005,04/30/2024,535.35,601.38,0
ACC-00000005,05/31/2024,295.8,347.37,0
ACC-00000005,2024-06-30,559.92,538.41,0
ACC-99999999,07/31/2024,319.09,288.64,0
ACC-00000005,2024-08-31,21.79,42.33,0
ACC-00000005,09/30/2024,-73.66,11.51,2
ACC-00000005,10/31/2024,96.09,174.84,0
ACC-00000005,11/30/2024,-415.13,-411.23,3
ACC-00000005,2024-12-31,96.35,173.94,0
ACC-00000005,01/31/2025,309.61,322.59,0
ACC-00000005,2025-02-28,940.7,985.08,0
ACC-00000005,2025-03-31,1042.75,1073.86,0
ACC-00000005,04/30/2025,881.45,974.96,0
ACC-00000005,2025-05-31,381.29,402.92,0
ACC-00000005,06/30/2025,578.7,537.38,0
ACC-00000005,2025-07-31,585.0,590.44,0
ACC-00000005,08/31/2025,1428.52,1523.8,0
ACC-00000005,2025-09-30,1790.65,1882.46,0
ACC-00000005,2025-10-31,1348.57,1384.2,0
ACC-00000005,11/30/2025,1642.97,1724.96,0
ACC-00000005,2025-12-31,1378.19,1433.68,0
ACC-00000006,2021-01-30,3243.56,3265.98,0
ACC-00000006,02/28/2021,2652.71,2703.03,0
ACC-00000006,03/31/2021,1985.57,2028.47,0
ACC-00000006,2021-04-30,1606.39,1611.52,0
ACC-00000006,05/31/2021,2146.61,2124.69,0
ACC-00000006,2021-06-30,2516.35,2604.33,0
ACC-00000006,2021-07-31,2791.92,2878.26,0
ACC-00000006,08/31/2021,3416.1,3405.98,0
ACC-00000006,2021-09-30,3010.15,3028.58,0
ACC-00000006,2021-10-31,2933.43,2959.39,0
ACC-00000006,11/30/2021,2623.57,2578.44,0
ACC-00000006,12/31/2021,2706.06,2719.05,0
ACC-00000006,01/31/2022,3000.64,3050.95,0
ACC-00000006,02/28/2022,2646.78,2645.66,0
ACC-00000006,2022-03-31,3168.11,3248.17,0
ACC-00000006,2022-04-30,2868.53,2825.76,0
ACC-00000006,05/31/2022,2834.19,2928.82,0
ACC-00000006,06/30/2022,3257.18,3287.96,0
ACC-00000006,07/31/2022,3494.96,3470.93,0
ACC-00000006,2022-08-31,3335.38,3386.59,0
ACC-00000006,2022-09-30,3532.52,3510.23,0
ACC-00000006,10/31/2022,3495.47,3506.79,0
ACC-00000006,11/30/2022,3561.3,3556.88,0
ACC-00000006,12/31/2022,3580.56,3590.09,0
ACC-00000006,2023-01-31,2758.32,2830.93,0
ACC-00000006,2023-02-28,2631.29,2595.09,0
ACC-00000006,03/31/2023,2784.54,2770.83,0
ACC-00000006,2023-04-30,3709.52,3733.45,0
ACC-00000006,05/31/2023,3606.06,3574.35,0
ACC-00000006,2023-06-30,4231.75,4187.87,0
ACC-00000006,07/31/2023,3890.35,3980.04,0
ACC-00000006,2023-08-31,4449.65,4492.22,0
ACC-00000006,09/30/2023,5379.08,5397.65,0
ACC-00000006,2023-10-31,4460.45,4546.32,0
ACC-00000006,2023-11-30,3985.86,4025.42,0
ACC-00000006,2023-12-31,3935.54,3978.99,0
ACC-00000006,01/31/2024,2935.18,2958.8,0
ACC-00000006,02/29/2024,2550.26,2635.29,0
ACC-00000006,03/31/2024,2541.26,2530.18,0
ACC-00000006,2024-04-30,1757.09,1762.29,0
ACC-00000006,2024-05-31,930.43,922.26,0
ACC-00000006,2024-06-30,301.56,286.11,0
ACC-00000006,2024-07-31,-119.5,-27.33,1
ACC-00000006,08/31/2024,390.73,434.43,0
ACC-00000006,09/30/2024,-38.46,13.49,4
ACC-00000006,2024-10-31,-180.57,-220.35,2
ACC-00000006,2024-11-30,-811.78,-844.18,2
ACC-00000006,2024-12-31,-151.18,-180.58,1
ACC-99999999,01/31/2025,-756.2,-663.02,2
ACC-00000006,02/28/2025,-1000.0,-924.7,2
ACC-00000006,2025-03-31,-641.56,-605.67,1
ACC-00000006,04/30/2025,-496.16,-535.88,3
ACC-00000006,2025-05-31,-547.64,-556.85,1
ACC-00000006,2025-06-30,752.07,806.11,0
ACC-00000006,2025-07-31,1193.07,1274.9,0
ACC-00000006,08/31/2025,1401.16,1435.43,0
ACC-00000006,09/30/2025,1571.58,1575.47,0
ACC-00000006,2025-10-31,566.65,558.26,0
ACC-00000006,11/30/2025,1564.45,1603.03,0
ACC-00000006,2025-12-31,1890.29,1983.45,0
ACC-00000007,11/24/2020,3796.06,3836.11,0
ACC-00000007,12/31/2020,3232.89,3183.17,0
ACC-00000007,01/31/2021,2682.35,2758.34,0
ACC-00000007,2021-02-28,2262.66,2342.6,0
ACC-00000007,03/31/2021,1986.01,1966.79,0
ACC-00000007,2021-04-30,1835.77,1812.26,0
ACC-00000007,2021-05-31,1451.51,1473.49,0
ACC-00000007,2021-06-30,1071.29,1069.24,0
ACC-00000007,07/31/2021,93.5,165.71,0
ACC-00000007,08/31/2021,468.78,561.4,0
ACC-00000007,2021-09-30,188.82,174.76,0
ACC-00000007,2021-10-31,129.12,94.4,0
ACC-00000007,11/30/2021,760.81,788.64,0
ACC-00000007,2021-12-31,85.06,71.49,0
ACC-00000007,01/31/2022,-162.88,-164.88,1
ACC-00000007,02/28/2022,16.93,52.94,0
ACC-00000007,2022-03-31,276.05,289.95,0
ACC-00000007,04/30/2022,-522.17,-548.17,4
ACC-00000007,2022-05-31,-1000.0,-964.31,3
ACC-00000007,06/30/2022,-654.99,-685.92,3
ACC-00000007,2022-07-31,-1000.0,-1014.52,1
ACC-00000007,08/31/2022,-1000.0,-1000.51,2
ACC-00000007,2022-09-30,-1000.0,-1008.23,4
ACC-00000007,10/31/2022,-508.64,-440.66,1
ACC-00000007,11/30/2022,-308.74,-276.68,2
ACC-00000007,2022-12-31,-810.75,-716.21,3
ACC-00000007,2023-01-31,-895.89,-943.15,2
ACC-00000007,2023-02-28,-1000.0,-1003.53,4
ACC-00000007,2023-03-31,-775.32,-824.66,4
ACC-00000007,2023-04-30,-1000.0,-1026.77,3
ACC-00000007,2023-05-31,-974.17,-909.15,1
ACC-00000007,06/30/2023,-1000.0,-954.48,1
ACC-00000007,07/31/2023,-1000.0,-932.65,2
ACC-00000007,08/31/2023,-1000.0,-1015.09,3
ACC-00000007,2023-09-30,-671.45,-577.51,1
ACC-00000007,2023-10-31,-53.99,-28.95,1
ACC-00000007,2023-11-30,321.73,415.29,0
ACC-00000007,12/31/2023,-394.66,-307.56,1
ACC-00000007,01/31/2024,-343.63,-244.17,2
ACC-00000007,2024-02-29,-218.29,-158.66,1
ACC-00000007,03/31/2024,-828.41,-852.82,4
ACC-00000007,04/30/2024,-690.4,-721.08,3
ACC-00000007,05/31/2024,-1000.0,-928.6,4
ACC-00000007,2024-06-30,-654.21,-660.17,1
ACC-00000007,2024-07-31,-554.85,-470.41,4
ACC-00000007,2024-08-31,-926.39,-896.67,4
ACC-00000007,2024-09-30,-787.81,-713.58,4
ACC-00000007,10/31/2024,-1000.0,-940.09,4
ACC-00000007,11/30/2024,-898.7,-832.54,2
ACC-00000007,2024-12-31,-1000.0,-926.76,4
ACC-00000007,01/31/2025,-553.33,-595.42,4
ACC-00000007,2025-02-28,-151.7,-180.53,4
ACC-00000007,2025-03-31,-96.6,-123.07,1
ACC-00000007,2025-04-30,564.54,645.35,0
ACC-00000007,2025-05-31,742.66,743.82,0
ACC-00000007,06/30/2025,867.22,858.57,0
ACC-00000007,07/31/2025,839.9,818.8,0
ACC-00000007,08/31/2025,816.71,882.41,0
ACC-00000007,2025-09-30,852.05,886.53,0
ACC-00000007,10/31/2025,896.33,995.41,0
ACC-00000007,2025-11-30,194.41,163.55,0
ACC-00000007,2025-12-31,-936.2,-857.49,4
ACC-00000008,2020-03-09,-1446.0,-1425.2,0
ACC-00000008,2020-04-30,-1301.09,-1287.86,0
ACC-00000008,05/31/2020,-951.3,-878.69,0
ACC-00000008,06/30/2020,-280.6,-213.46,0
ACC-00000008,2020-07-31,55.78,111.42,0
ACC-00000008,08/31/2020,74.04,54.17,0
ACC-00000008,2020-09-30,-544.91,-511.08,0
ACC-00000008,2020-10-31,-298.96,-230.47,0
ACC-00000008,11/30/2020,-36.26,31.24,0
ACC-00000008,12/31/2020,508.05,528.89,0
ACC-00000008,2021-01-31,1019.9,1043.86,0
ACC-00000008,02/28/2021,1088.2,1090.84,0
ACC-00000008,03/31/2021,1031.6,1076.04,0
ACC-00000008,04/30/2021,1193.8,1246.62,0
ACC-00000008,2021-05-31,1306.83,1342.65,0
ACC-00000008,06/30/2021,1179.78,1178.97,0
ACC-00000008,2021-07-31,1362.19,1430.06,0
ACC-00000008,2021-08-31,1873.63,1972.48,0
ACC-00000008,2021-09-30,2062.62,2126.27,0
ACC-00000008,2021-10-31,1782.67,1863.87,0
ACC-00000008,2021-11-30,2288.82,2334.81,0
ACC-00000008,2021-12-31,2162.94,2123.26,0
ACC-00000008,2022-01-31,2152.92,2220.8,0
ACC-00000008,2022-02-28,1899.49,1907.13,0
ACC-00000008,2022-03-31,1886.23,1840.17,0
ACC-00000008,2022-04-30,2478.7,2574.75,0
ACC-99999999,2022-05-31,3571.84,3551.74,0
ACC-00000008,2022-06-30,3496.21,3490.81,0
ACC-00000008,07/31/2022,4077.17,4042.46,0
ACC-00000008,08/31/2022,4051.54,4118.59,0
ACC-00000008,09/30/2022,4045.81,4127.3,0
ACC-00000008,2022-10-31,5402.53,5370.25,0
ACC-00000008,11/30/2022,5132.55,5086.3,0
ACC-00000008,2022-12-31,4160.98,4190.12,0
ACC-00000008,01/31/2023,4549.19,4557.38,0
ACC-00000008,02/28/2023,4592.62,4628.22,0
ACC-00000008,2023-03-31,4921.22,4894.64,0
ACC-00000008,04/30/2023,5649.81,5625.59,0
ACC-00000008,05/31/2023,5469.33,5468.58,0
ACC-00000008,06/30/2023,5238.09,5299.04,0
ACC-00000008,2023-07-31,5583.23,5616.15,0
ACC-00000008,2023-08-31,4860.42,4833.52,0
ACC-00000008,09/30/2023,4357.15,4400.73,0
ACC-00000008,10/31/2023,3832.62,3900.9,0
ACC-00000008,2023-11-30,3880.97,3884.48,0
ACC-00000008,2023-12-31,4225.63,4218.31,0
ACC-00000008,01/31/2024,4364.77,4456.68,0
ACC-00000008,2024-02-29,3655.42,3632.74,0
ACC-00000008,03/31/2024,2963.47,2939.82,0
ACC-00000008,2024-04-30,2814.33,2894.34,0
ACC-00000008,05/31/2024,2374.37,2460.84,0
ACC-00000008,06/30/2024,1958.84,1966.74,0
ACC-00000008,07/31/2024,2731.35,2766.9,0
ACC-00000008,08/31/2024,2779.29,2781.98,0
ACC-00000008,2024-09-30,3121.91,3190.22,0
ACC-00000008,10/31/2024,2855.63,2875.05,0
ACC-00000008,2024-11-30,3658.35,3687.63,0
ACC-00000008,2024-12-31,3270.16,3314.95,0
ACC-00000008,2025-01-31,4539.48,4517.85,0
ACC-00000008,02/28/2025,3878.01,3836.32,0
ACC-00000008,03/31/2025,3623.66,3709.57,0
ACC-00000008,04/30/2025,2550.23,2562.32,0
ACC-00000008,05/31/2025,3478.14,3459.15,0
ACC-00000008,06/30/2025,3127.41,3208.16,0
ACC-00000008,2025-07-31,3489.87,3480.56,0
ACC-00000008,2025-08-31,3428.99,3448.83,0
ACC-00000008,09/30/2025,3577.36,3626.55,0
ACC-00000008,2025-10-31,4315.32,4307.42,0
ACC-00000008,2025-11-30,4361.16,4341.53,0
ACC-00000008,12/31/2025,3328.35,3297.29,0
ACC-00000009,2025-04-07,7638.72,7604.17,0
ACC-00000009,2025-05-31,8523.32,8600.89,0
ACC-00000009,06/30/2025,9642.81,9639.84,0
ACC-00000009,07/31/2025,8841.82,8870.4,0
ACC-00000009,08/31/2025,9197.2,9295.54,0
ACC-00000009,09/30/2025,9668.93,9693.28,0
ACC-00000009,10/31/2025,9339.15,9347.56,0
ACC-00000009,2025-11-30,9361.05,9449.36,0
ACC-00000009,12/31/2025,9973.49,10070.13,0
ACC-00000010,11/15/2019,-978.36,-978.26,0
ACC-00000010,12/31/2019,-1774.05,-1822.18,0
ACC-00000010,01/31/2020,-1851.69,-1831.4,0
ACC-00000010,02/29/2020,-739.68,-665.6,0
ACC-00000010,2020-03-31,-415.07,-427.11,0
ACC-00000010,04/30/2020,-3.95,93.38,0
ACC-00000010,05/31/2020,-6.47,-25.71,0
ACC-00000010,2020-06-30,-212.06,-192.48,0
ACC-00000010,07/31/2020,-700.38,-629.17,0
ACC-00000010,2020-08-31,-795.59,-842.74,0
ACC-00000010,2020-09-30,-238.52,-253.03,0
ACC-00000010,10/31/2020,-221.82,-235.79,0
ACC-00000010,11/30/2020,1008.33,978.07,0
ACC-00000010,12/31/2020,657.08,737.17,0
ACC-00000010,2021-01-31,241.89,298.43,0
ACC-00000010,2021-02-28,51.05,124.23,0
ACC-00000010,03/31/2021,71.9,104.77,0
ACC-00000010,2021-04-30,-230.83,-158.6,0
ACC-00000010,2021-05-31,-142.08,-67.27,0
ACC-00000010,2021-06-30,-104.6,-95.49,0
ACC-00000010,2021-07-31,406.87,367.82,0
ACC-00000010,2021-08-31,111.55,70.95,0
ACC-00000010,2021-09-30,-217.86,-244.71,0
ACC-00000010,2021-10-31,-159.59,-94.92,0
ACC-00000010,2021-11-30,336.85,328.1,0
ACC-00000010,2021-12-31,170.78,239.73,0
ACC-99999999,01/31/2022,-308.0,-313.4,0
ACC-00000010,02/28/2022,-827.1,-838.28,0
ACC-00000010,2022-03-31,175.96,203.92,0
ACC-00000010,04/30/2022,-342.48,-301.17,0
ACC-00000010,2022-05-31,69.39,58.41,0
ACC-00000010,06/30/2022,-515.59,-477.63,0
ACC-00000010,07/31/2022,-332.31,-262.25,0
ACC-00000010,2022-08-31,93.79,91.46,0
ACC-00000010,09/30/2022,457.17,456.41,0
ACC-00000010,2022-10-31,-423.6,-456.65,0
ACC-00000010,2022-11-30,-268.87,-249.7,0
ACC-00000010,2022-12-31,-101.84,-39.7,0
ACC-00000010,2023-01-31,701.49,745.17,0
ACC-00000010,2023-02-28,508.44,590.63,0
ACC-00000010,03/31/2023,596.0,642.59,0
ACC-00000010,2023-04-30,-170.21,-215.99,0
ACC-00000010,2023-05-31,581.54,666.76,0
ACC-00000010,2023-06-30,698.97,707.73,0
ACC-00000010,07/31/2023,1352.03,1385.05,0
ACC-99999999,08/31/2023,1518.85,1572.59,0
ACC-00000010,2023-09-30,1764.58,1861.11,0
ACC-00000010,10/31/2023,1656.06,1670.41,0
ACC-00000010,11/30/2023,1660.74,1625.23,0
ACC-00000010,2023-12-31,1495.71,1502.91,0
ACC-00000010,2024-01-31,1237.45,1259.69,0
ACC-00000010,2024-02-29,978.06,969.54,0
ACC-00000010,2024-03-31,523.18,527.96,0
ACC-00000010,2024-04-30,407.04,440.19,0
ACC-00000010,05/31/2024,-36.43,-71.89,0
ACC-00000010,06/30/2024,777.28,728.51,0
ACC-00000010,07/31/2024,843.32,800.45,0
ACC-00000010,2024-08-31,1379.3,1478.97,0
ACC-00000010,09/30/2024,1331.1,1295.11,0
ACC-00000010,2024-10-31,2569.15,2665.17,0
ACC-00000010,2024-11-30,2008.2,2091.47,0
ACC-00000010,2024-12-31,1011.63,1009.82,0
ACC-00000010,2025-01-31,1459.15,1495.04,0
ACC-00000010,2025-02-28,1384.79,1380.45,0
ACC-00000010,03/31/2025,2282.51,2324.49,0
ACC-00000010,04/30/2025,1268.39,1330.64,0
ACC-00000010,2025-05-31,2077.41,2069.74,0
ACC-00000010,2025-06-30,2432.84,2491.26,0
